"EXPERIMENT","EVENNESS_CONTROL","RATIO","EXTRACTED_RESOURCES","MODEL","SPECIES","INTERACTIONS","COMPLEXITY","CLONES","GRIDS","RESOURCES","SITES","OBSTACLES","DIFFICULTY","CAPTURES_TOTAL","CAPTURES_BEST_CASE","CAPTURES_MEAN","TOT_FITNESS_MEAN","RATE_COMMUNICATION","RATE_MOTION","RES_E2C_STEPS_MEAN","NUM_DETECTORS","NUM_EXTRACTORS","NUM_TRANSPORTERS","SIGNAL_SENT","SIGNAL_RECEIVED"
3048,"m","2:1:1","f","a","s","t",3,8,625,93,12,78,"r",22966,0.870967741935484,0.482316860215054,551.275215,130.923828,10565.107421,879.453148,12,6,6,40654,13165
3049,"m","2:1:1","f","a","s","t",3,8,625,93,12,78,"d",1074,0.0860215053763441,0.0225554408602151,471.657365,106.091796,6825.361328,1165.801675,12,6,6,48741,3688
3050,"m","2:1:1","f","a","s","t",3,8,225,33,4,28,"d",785,0.181818181818182,0.046460696969697,188.27053,19.558593,3380.755859,539.368152,12,6,6,8899,884
3051,"m","2:1:1","f","a","s","t",3,8,625,93,12,78,"d",2927,0.182795698924731,0.0614709247311828,334.200663,654.5,10517.533203,1045.056371,12,6,6,207941,58721
3052,"m","2:1:1","f","a","s","t",3,8,225,11,4,28,"d",1225,0.636363636363636,0.217507090909091,74.888058,45.86914,4355.822265,491.867755,12,6,6,22459,854
3053,"m","2:1:1","f","a","s","t",3,8,225,11,4,28,"d",1894,0.818181818181818,0.336292545454545,35.291074,66.945312,3389.505859,356.316789,12,6,6,29776,3396
3054,"m","2:1:1","f","a","s","t",3,8,625,31,12,78,"d",3667,0.741935483870968,0.231035774193548,182.044898,56.662109,13661.632812,1039.526043,12,6,6,22665,3606
3055,"m","2:1:1","f","a","s","t",3,8,625,31,12,78,"d",3392,0.516129032258065,0.213709677419355,259.152818,73.654296,14999.007812,1059.141509,12,6,6,29643,4822
3056,"m","2:1:1","f","a","s","t",3,8,225,33,4,28,"r",5969,0.787878787878788,0.353278878787879,167.164785,21.818359,4360.394531,258.27559,12,6,6,6494,2265
3057,"m","2:1:1","f","a","s","t",3,8,625,93,12,78,"r",28149,0.967741935483871,0.591166827956989,418.801178,45.158203,11591.248046,910.516572,12,6,6,17671,3445
3058,"m","2:1:1","f","a","s","t",3,8,225,11,4,28,"d",1395,0.545454545454545,0.247691727272727,99.040414,16.193359,4480.173828,503.645878,12,6,6,7258,726
3059,"m","2:1:1","f","a","s","t",3,8,625,31,12,78,"d",3214,0.580645161290323,0.202494935483871,233.931132,51.34375,9128.722656,1066.198506,12,6,6,18837,4285
3060,"m","2:1:1","f","a","s","t",3,8,625,93,12,78,"r",24916,0.870967741935484,0.523269483870968,530.678701,51.357421,10865.355468,853.63104,12,6,6,19666,3698
3061,"m","2:1:1","f","a","s","t",3,8,625,93,12,78,"d",1247,0.118279569892473,0.0261886666666667,372.477336,105.011718,13085.742187,1192.259021,12,6,6,35451,9614
3062,"m","2:1:1","f","a","s","t",3,8,225,33,4,28,"d",2176,0.303030303030303,0.128787878787879,83.781149,18.353515,2402.449218,437.402113,12,6,6,8896,424
3063,"m","2:1:1","f","a","s","t",3,8,625,31,12,78,"r",10071,1,0.634513580645161,235.535388,521.951171,11429.314453,819.528646,12,6,6,172458,43589
3064,"m","2:1:1","f","a","s","t",3,8,225,11,4,28,"r",3191,1,0.566583727272727,62.620337,326.785156,4509.669921,287.203071,12,6,6,73573,35753
3065,"m","2:1:1","f","a","s","t",3,8,625,93,12,78,"r",25415,0.924731182795699,0.533749150537634,478.372549,45.251953,10784.242187,936.150265,12,6,6,16332,4043
3066,"m","2:1:1","f","a","s","t",3,8,625,93,12,78,"r",24480,0.903225806451613,0.514112892473118,441.490957,56.578125,11679.507812,929.155228,12,6,6,22023,3781
3067,"m","2:1:1","f","a","s","t",3,8,225,11,4,28,"r",3347,1,0.594282636363636,44.523013,33.523437,4721.791015,297.100089,12,6,6,9686,2792
3068,"m","2:1:1","f","a","s","t",3,8,225,33,4,28,"d",1578,0.212121212121212,0.0933948787878788,126.272515,28.832031,2415.664062,520.323193,12,6,6,11831,2119
3069,"m","2:1:1","f","a","s","t",3,8,625,31,12,78,"r",9831,1,0.619392612903226,282.981506,177.861328,11283.482421,836.539619,12,6,6,59462,20662
3070,"m","2:1:1","f","a","s","t",3,8,625,31,12,78,"r",10707,1,0.674584161290323,230.990466,332.269531,12285.83789,726.146072,12,6,6,118198,33681
3071,"m","2:1:1","f","a","s","t",3,8,225,33,4,28,"r",8367,1,0.495205939393939,146.207341,13.15039,4013.017578,338.406358,12,6,6,5206,924
3072,"m","2:1:1","f","a","s","t",3,8,625,31,12,78,"d",1737,0.32258064516129,0.109438,193.895821,96.11914,16131.796875,1172.407023,12,6,6,31415,8248
3073,"m","2:1:1","f","a","s","t",3,8,625,93,12,78,"d",1303,0.118279569892473,0.0273647419354839,390.04437,33.40625,8742.371093,1146.391404,12,6,6,14492,1915
3074,"m","2:1:1","f","a","s","t",3,8,625,31,12,78,"r",9618,1,0.605972774193548,261.339346,50.232421,11125.035156,825.896028,12,6,6,20840,3287
3075,"m","2:1:1","f","a","s","t",3,8,225,33,4,28,"r",8354,1,0.494436545454545,84.98876,13.693359,4590.576171,323.970074,12,6,6,4683,1263
3076,"m","2:1:1","f","a","s","t",3,8,625,31,12,78,"r",7994,0.935483870967742,0.503654225806452,369.834129,56.458984,9755.322265,831.404553,12,6,6,23429,3058
3077,"m","2:1:1","f","a","s","t",3,8,225,11,4,28,"r",3965,1,0.704012727272727,31.2591,26.914062,5207.351562,233.9372,12,6,6,5884,2163
3078,"m","2:1:1","f","a","s","t",3,8,225,11,4,28,"r",3779,1,0.670987181818182,41.751858,19.851562,4727.886718,259.336332,12,6,6,8443,1401
3079,"m","2:1:1","f","a","s","t",3,8,225,33,4,28,"r",8520,0.96969696969697,0.504261363636364,146.966546,21.890625,4227.77539,289.397065,12,6,6,7263,1559
3080,"m","2:1:1","f","a","s","t",3,8,625,93,12,78,"d",988,0.0967741935483871,0.0207493225806452,375.854039,338.123046,13080.246093,1191.117408,12,6,6,109396,32637
3081,"m","2:1:1","f","a","s","t",3,8,625,93,12,78,"r",24078,0.903225806451613,0.50567035483871,486.966132,83.632812,12120.060546,900.228507,12,6,6,40098,1845
3082,"m","2:1:1","f","a","s","t",3,8,625,93,12,78,"r",23964,0.881720430107527,0.503276204301075,503.614655,37.953125,10633.027343,1020.67568,12,6,6,14053,3576
3083,"m","2:1:1","f","a","s","t",3,8,625,93,12,78,"d",3012,0.193548387096774,0.0632560430107527,357.684635,68.302734,10780.169921,1024.050132,12,6,6,27132,5017
3084,"m","2:1:1","f","a","s","t",3,8,225,33,4,28,"r",8777,1,0.519472060606061,105.91682,34.986328,4132.34375,290.561353,12,6,6,8224,2413
3085,"m","2:1:1","f","a","s","t",3,8,225,33,4,28,"d",2946,0.363636363636364,0.174360787878788,104.108239,17.832031,4238.195312,414.600475,12,6,6,6979,871
3086,"m","2:1:1","f","a","s","t",3,8,225,11,4,28,"d",1348,0.727272727272727,0.239346545454545,94.189085,15.996093,3933.273437,483.750741,12,6,6,6824,1120
3087,"m","2:1:1","f","a","s","t",3,8,225,11,4,28,"d",1956,0.909090909090909,0.347301090909091,35.703677,21.701171,5660.216796,383.60685,12,6,6,8399,1627
3088,"m","2:1:1","f","a","s","t",3,8,225,33,4,28,"r",7257,0.96969696969697,0.429509939393939,124.935031,35.197265,3474.355468,360.903265,12,6,6,11220,4249
3089,"m","2:1:1","f","a","s","t",3,8,625,31,12,78,"r",9891,1,0.623172870967742,204.061099,71.359375,11510.333984,782.383783,12,6,6,25078,4658
3090,"m","2:1:1","f","a","s","t",3,8,625,93,12,78,"d",625,0.0645161290322581,0.0131258387096774,435.997614,54.757812,12591.386718,1149.780799,12,6,6,24516,2666
3091,"m","2:1:1","f","a","s","t",3,8,225,33,4,28,"r",8423,1,0.498520333333333,130.951648,88.044921,4031.234375,329.740235,12,6,6,34293,6991
3092,"m","2:1:1","f","a","s","t",3,8,625,31,12,78,"r",9087,1,0.572517612903226,287.937082,269.904296,10239.361328,840.205458,12,6,6,72336,17960
3093,"m","2:1:1","f","a","s","t",3,8,225,33,4,28,"r",8055,0.939393939393939,0.47674003030303,151.655913,41.916015,4269.064453,291.319801,12,6,6,10168,3001
3094,"m","2:1:1","f","a","s","t",3,8,625,31,12,78,"r",8142,1,0.512978806451613,192.81509,35.162109,9339.96875,775.537337,12,6,6,14281,1784
3095,"m","2:1:1","f","a","s","t",3,8,225,33,4,28,"r",8623,0.909090909090909,0.510357454545455,139.466708,36.68164,4112.441406,278.736402,12,6,6,9604,3668
3096,"m","2:1:1","f","a","s","t",3,8,625,93,12,78,"r",26101,0.946236559139785,0.548156075268817,474.218496,80.699218,11048.25,958.332515,12,6,6,30071,6057
3097,"m","2:1:1","f","a","s","t",3,8,225,11,4,28,"r",3368,1,0.598011272727273,55.302714,55.050781,4398.789062,277.562945,12,6,6,10146,4074
3098,"m","2:1:1","f","a","s","t",3,8,225,11,4,28,"r",3581,1,0.635830909090909,50.237039,11.589843,4654.177734,279.353253,12,6,6,4053,1068
3099,"m","2:1:1","f","a","s","t",3,8,225,11,4,28,"d",1175,0.636363636363636,0.208629181818182,67.525582,35.892578,3053.484375,415.571063,12,6,6,15606,2175
3100,"m","2:1:1","f","a","s","t",3,8,225,11,4,28,"r",3599,1,0.639026909090909,58.430102,109.236328,4631.091796,260.65407,12,6,6,36936,12610
3101,"m","2:1:1","f","a","s","t",3,8,225,11,4,28,"r",3437,1,0.610262727272727,64.260559,36.476562,4493.507812,301.64242,12,6,6,8146,3383
3102,"m","2:1:1","f","a","s","t",3,8,625,31,12,78,"r",9918,1,0.624873967741935,232.618235,87.232421,12675.455078,838.350877,12,6,6,39002,3661
3103,"m","2:1:1","f","a","s","t",3,8,225,33,4,28,"d",2060,0.333333333333333,0.121922333333333,123.563861,44.914062,2580.302734,464.401456,12,6,6,21884,852
3104,"m","2:1:1","f","a","s","t",3,8,225,33,4,28,"d",1691,0.212121212121212,0.100082848484848,194.876116,42.466796,2574.05664,429.165582,12,6,6,18363,2742
3105,"m","2:1:1","f","a","s","t",3,8,225,11,4,28,"d",1370,0.636363636363636,0.243252818181818,105.983524,44.376953,2876.490234,462.515328,12,6,6,20762,1351
3106,"m","2:1:1","f","a","s","t",3,8,625,31,12,78,"r",10253,1,0.645980322580645,232.913383,592.3125,11068.683593,816.311616,12,6,6,177978,62717
3107,"m","2:1:1","f","a","s","t",3,8,625,31,12,78,"d",1338,0.290322580645161,0.0842993870967742,332.831174,60.128906,8606.572265,1132.295964,12,6,6,26984,2813
3108,"m","2:1:1","f","a","s","t",3,8,625,93,12,78,"d",1495,0.0967741935483871,0.031397,472.921846,285.320312,8391.402343,1201.208695,12,6,6,101026,22474
3109,"m","2:1:1","f","a","s","t",3,8,625,93,12,78,"r",25995,0.924731182795699,0.545929935483871,453.049224,52.984375,11660.705078,847.288401,12,6,6,22135,3285
3110,"m","2:1:1","f","a","s","t",3,8,225,33,4,28,"d",957,0.151515151515152,0.0566406060606061,97.542265,106.121093,4165.615234,605.729362,12,6,6,50804,2912
3111,"m","2:1:1","f","a","s","t",3,8,225,11,4,28,"r",3649,1,0.647904818181818,48.093,213.132812,4346.607421,262.372156,12,6,6,71649,22588
3112,"m","2:1:1","f","a","s","t",3,8,625,93,12,78,"r",21810,0.849462365591398,0.458039311827957,530.686489,66.976562,9774.792968,1005.780788,12,6,6,22276,6100
3113,"m","2:1:1","f","a","s","t",3,8,225,33,4,28,"r",8203,0.939393939393939,0.485499515151515,146.514883,13.425781,4332.113281,308.948921,12,6,6,6330,458
3114,"m","2:1:1","f","a","s","t",3,8,625,31,12,78,"d",2103,0.387096774193548,0.132497451612903,265.934218,35.658203,9730.707031,1169.184973,12,6,6,16867,1078
3115,"m","2:1:1","f","a","s","t",3,8,625,31,12,78,"d",3053,0.483870967741935,0.192351290322581,274.08991,119.058593,9954.71289,1044.642319,12,6,6,46542,9412
3116,"m","2:1:1","f","a","s","t",3,8,625,31,12,78,"r",10227,1,0.644342225806452,127.495114,82.011718,12682.238281,829.775398,12,6,6,36535,4131
3117,"m","2:1:1","f","a","s","t",3,8,225,11,4,28,"d",1824,0.727272727272727,0.323863636363636,42.594686,94.433593,4232.08789,453.780701,12,6,6,37078,8989
3118,"m","2:1:1","f","a","s","t",3,8,625,31,12,78,"r",9693,1,0.610698064516129,298.220774,55.138671,11431.197265,773.763334,12,6,6,23438,2836
3119,"m","2:1:1","f","a","s","t",3,8,625,93,12,78,"r",25671,0.924731182795699,0.539125494623656,508.270091,40.035156,10758.121093,866.220638,12,6,6,15280,3258
3120,"m","2:1:1","f","a","s","t",3,8,625,93,12,78,"r",28235,0.967741935483871,0.592972946236559,446.057687,60.763671,12456.324218,924.804568,12,6,6,21661,4274
3121,"m","2:1:3","f","a","s","t",3,8,625,31,12,78,"d",6549,0.903225806451613,0.412613387096774,73.60015,80.699218,14107.40039,807.447701,8,4,12,37474,3220
3122,"m","2:1:3","f","a","s","t",3,8,625,93,12,78,"r",29837,1,0.626617096774194,283.273494,67.58789,15195.511718,714.594362,8,4,12,25215,4604
3123,"m","2:1:3","f","a","s","t",3,8,225,11,4,28,"r",3523,1,0.625532636363636,6.534441,49.203125,5828.904296,142.898098,8,4,12,14430,5992
3124,"m","2:1:3","f","a","s","t",3,8,625,31,12,78,"r",11382,1,0.717111870967742,67.779617,39.539062,15400.324218,420.315322,8,4,12,14954,2005
3125,"m","2:1:3","f","a","s","t",3,8,625,93,12,78,"d",2000,0.161290322580645,0.0420026774193548,211.009467,275.357421,12754.113281,1044.594999,8,4,12,84487,27993
3126,"m","2:1:3","f","a","s","t",3,8,225,33,4,28,"r",10214,1,0.604521757575758,68.555473,28.626953,5045.638671,215.050812,8,4,12,9182,2665
3127,"m","2:1:3","f","a","s","t",3,8,625,93,12,78,"r",29535,0.978494623655914,0.620274688172043,232.596411,98.855468,16657.3125,618.996512,8,4,12,37088,9249
3128,"m","2:1:3","f","a","s","t",3,8,225,11,4,28,"r",3574,1,0.634588,19.873804,25.642578,5096.222656,171.386121,8,4,12,9585,1944
3129,"m","2:1:3","f","a","s","t",3,8,625,31,12,78,"r",11134,1,0.701486870967742,60.368306,737.484375,14729.423828,437.108227,8,4,12,310928,50816
3130,"m","2:1:3","f","a","s","t",3,8,225,33,4,28,"d",3010,0.424242424242424,0.178148666666667,78.790062,24.003906,2838.822265,422.258471,8,4,12,9423,2051
3131,"m","2:1:3","f","a","s","t",3,8,625,31,12,78,"r",10899,1,0.686680935483871,80.026262,1268.707031,13880.759765,466.875309,8,4,12,343985,102359
3132,"m","2:1:3","f","a","s","t",3,8,625,31,12,78,"d",6599,0.903225806451613,0.415763580645161,102.81979,60,14401.908203,892.163509,8,4,12,27800,2584
3133,"m","2:1:3","f","a","s","t",3,8,225,11,4,28,"r",3619,1,0.642578090909091,13.681488,134.921875,5588.798828,170.143409,8,4,12,28974,13373
3134,"m","2:1:3","f","a","s","t",3,8,625,93,12,78,"r",31323,1,0.657825096774194,225.764324,90.279296,15950.271484,643.312294,8,4,12,31204,7580
3135,"m","2:1:3","f","a","s","t",3,8,225,11,4,28,"d",2416,1,0.428977272727273,41.202787,76.445312,3438.171875,353.910596,8,4,12,37940,758
3136,"m","2:1:3","f","a","s","t",3,8,625,31,12,78,"d",6097,0.838709677419355,0.384135580645161,168.972138,740.328125,16597.820312,873.800229,8,4,12,138235,86941
3137,"m","2:1:3","f","a","s","t",3,8,225,33,4,28,"r",9884,1,0.584990515151515,67.001119,33.628906,4667.892578,210.209125,8,4,12,8495,3035
3138,"m","2:1:3","f","a","s","t",3,8,625,31,12,78,"d",5764,0.838709677419355,0.363155225806452,169.723781,79.667968,12784.761718,906.962699,8,4,12,30298,5213
3139,"m","2:1:3","f","a","s","t",3,8,225,33,4,28,"r",9592,1,0.567708333333333,62.891417,194.349609,5076.699218,232.735925,8,4,12,38608,21641
3140,"m","2:1:3","f","a","s","t",3,8,625,93,12,78,"d",2138,0.161290322580645,0.0449008709677419,148.764589,981.701171,8297.050781,945.845182,8,4,12,392969,79747
3141,"m","2:1:3","f","a","s","t",3,8,225,11,4,28,"r",3170,1,0.562855090909091,12.984166,1026.902343,4246.537109,129.554889,8,4,12,175844,79882
3142,"m","2:1:3","f","a","s","t",3,8,225,33,4,28,"r",9913,1,0.586706909090909,65.590475,39.035156,4770.474609,209.269847,8,4,12,10714,4130
3143,"m","2:1:3","f","a","s","t",3,8,225,11,4,28,"d",2488,0.909090909090909,0.441761272727273,50.64718,115.816406,2987.80664,415.742363,8,4,12,52667,5393
3144,"m","2:1:3","f","a","s","t",3,8,625,93,12,78,"r",34284,1,0.720010075268817,206.72184,51.302734,15297.820312,592.357688,8,4,12,21236,3497
3145,"m","2:1:3","f","a","s","t",3,8,225,33,4,28,"d",2337,0.303030303030303,0.138316757575758,133.262766,36.291015,3068.820312,368.3543,8,4,12,15404,2459
3146,"m","2:1:3","f","a","s","t",3,8,625,31,12,78,"d",4708,0.67741935483871,0.296622967741935,108.522666,45.732421,11589.068359,918.371282,8,4,12,18844,3075
3147,"m","2:1:3","f","a","s","t",3,8,225,33,4,28,"r",11200,1,0.662878787878788,65.779868,106.396484,6039.574218,201.475089,8,4,12,27713,12436
3148,"m","2:1:3","f","a","s","t",3,8,225,33,4,28,"r",8702,1,0.515033121212121,81.814429,43.228515,5584.796875,195.993105,8,4,12,7763,3201
3149,"m","2:1:3","f","a","s","t",3,8,225,11,4,28,"d",2239,0.818181818181818,0.397549636363636,30.371864,16.746093,4709.261718,195.158999,8,4,12,7535,687
3150,"m","2:1:3","f","a","s","t",3,8,625,31,12,78,"d",5781,0.838709677419355,0.364226290322581,85.044079,69.148437,13543.925781,989.776682,8,4,12,27265,4820
3151,"m","2:1:3","f","a","s","t",3,8,225,11,4,28,"d",2473,1,0.439098,36.298621,193.55664,4155.894531,347.808734,8,4,12,69157,20655
3152,"m","2:1:3","f","a","s","t",3,8,225,33,4,28,"d",2645,0.424242424242424,0.156545909090909,75.037213,160.013671,3099.599609,449.423818,8,4,12,72721,8090
3153,"m","2:1:3","f","a","s","t",3,8,625,93,12,78,"d",3645,0.193548387096774,0.0765498924731183,97.447638,166.949218,15647.373046,980.481207,8,4,12,61504,17700
3154,"m","2:1:3","f","a","s","t",3,8,225,33,4,28,"r",9801,0.96969696969697,0.580078121212121,56.142406,70.392578,5380.039062,188.200999,8,4,12,18498,6285
3155,"m","2:1:3","f","a","s","t",3,8,625,93,12,78,"r",26918,0.946236559139785,0.565314172043011,72.584831,69.427734,16377.853515,780.919384,8,4,12,26208,6797
3156,"m","2:1:3","f","a","s","t",3,8,625,31,12,78,"r",11013,1,0.693863387096774,104.394182,433.193359,14223.988281,395.785344,8,4,12,158007,33671
3157,"m","2:1:3","f","a","s","t",3,8,625,31,12,78,"r",11414,1,0.719128,55.122718,330.078125,17028.917968,347.589889,8,4,12,104130,36074
3158,"m","2:1:3","f","a","s","t",3,8,625,93,12,78,"d",3982,0.225806451612903,0.0836273440860215,151.605691,63.814453,15967.027343,768.805625,8,4,12,19259,4966
3159,"m","2:1:3","f","a","s","t",3,8,225,33,4,28,"r",10267,1,0.607658606060606,61.208497,25.621093,5199.080078,183.315768,8,4,12,7042,1868
3160,"m","2:1:3","f","a","s","t",3,8,625,93,12,78,"r",31026,1,0.651587698924731,212.711485,52.908203,15319.724609,605.836556,8,4,12,18622,4123
3161,"m","2:1:3","f","a","s","t",3,8,225,33,4,28,"d",3720,0.484848484848485,0.220170454545455,67.737508,20.53125,3897.542968,313.727688,8,4,12,9226,1000
3162,"m","2:1:3","f","a","s","t",3,8,225,11,4,28,"r",3801,1,0.674893454545455,13.584743,499.667968,5645.773437,131.643251,8,4,12,171625,43884
3163,"m","2:1:3","f","a","s","t",3,8,625,31,12,78,"r",11247,1,0.708606322580645,37.996323,40.216796,17383.800781,325.796123,8,4,12,16859,2541
3164,"m","2:1:3","f","a","s","t",3,8,625,31,12,78,"r",11409,1,0.718813,62.023341,363.748046,14924.253906,420.122534,8,4,12,121582,35990
3165,"m","2:1:3","f","a","s","t",3,8,625,93,12,78,"r",31371,0.989247311827957,0.658833161290323,231.697669,74.238281,15461.542968,742.653501,8,4,12,28950,6100
3166,"m","2:1:3","f","a","s","t",3,8,225,11,4,28,"r",3499,1,0.621271272727273,15.398458,96.335937,5355.117187,174.74707,8,4,12,23527,11351
3167,"m","2:1:3","f","a","s","t",3,8,625,93,12,78,"d",1866,0.139784946236559,0.0391885053763441,198.84562,286.328125,11578.09375,1027.418542,8,4,12,123580,19302
3168,"m","2:1:3","f","a","s","t",3,8,625,93,12,78,"r",32404,1,0.680527548387097,232.686429,153.009765,13023.68164,596.554129,8,4,12,63070,11284
3169,"m","2:1:3","f","a","s","t",3,8,225,11,4,28,"d",2012,0.818181818181818,0.357244272727273,5.176165,153.6875,4514.529296,298.130715,8,4,12,73287,4791
3170,"m","2:1:3","f","a","s","t",3,8,625,93,12,78,"d",2715,0.204301075268817,0.0570186451612903,129.127737,84.322265,13299.935546,966.618784,8,4,12,26390,9050
3171,"m","2:1:3","f","a","s","t",3,8,225,11,4,28,"r",4071,1,0.722833727272727,12.515568,37.246093,5854.333984,177.477278,8,4,12,8189,2798
3172,"m","2:1:3","f","a","s","t",3,8,225,11,4,28,"d",3162,1,0.561434636363636,20.440913,40.833984,3549.548828,292.368437,8,4,12,20060,592
3173,"m","2:1:3","f","a","s","t",3,8,225,11,4,28,"r",3501,1,0.621626363636364,5.940292,601.822265,5252.169921,121.639245,8,4,12,102189,58071
3174,"m","2:1:3","f","a","s","t",3,8,225,33,4,28,"d",1940,0.303030303030303,0.114820060606061,74.841872,106.404296,2150.849609,506.391237,8,4,12,45883,6645
3175,"m","2:1:3","f","a","s","t",3,8,225,11,4,28,"r",3358,1,0.596235727272727,6.208193,31.708984,4864.177734,188.050327,8,4,12,11558,2997
3176,"m","2:1:3","f","a","s","t",3,8,625,93,12,78,"d",2650,0.172043010752688,0.0556535591397849,201.338998,1102.859375,9316.701171,1039.193584,8,4,12,435137,89355
3177,"m","2:1:3","f","a","s","t",3,8,625,93,12,78,"d",2503,0.172043010752688,0.0525663548387097,290.82105,249.40625,9324.558593,1181.856172,8,4,12,108595,12636
3178,"m","2:1:3","f","a","s","t",3,8,625,93,12,78,"d",2254,0.182795698924731,0.0473370215053763,151.208967,320.816406,7701.039062,995.233806,8,4,12,132725,23328
3179,"m","2:1:3","f","a","s","t",3,8,225,33,4,28,"r",10596,1,0.627130666666667,60.723142,32.498046,5392.539062,179.887315,8,4,12,8075,3147
3180,"m","2:1:3","f","a","s","t",3,8,225,11,4,28,"d",2910,1,0.516690272727273,6.311765,199.572265,5135.96289,249.411683,8,4,12,69224,24498
3181,"m","2:1:3","f","a","s","t",3,8,625,31,12,78,"r",11072,1,0.697580612903226,72.062398,1274.478515,15572.408203,462.629425,8,4,12,440205,94443
3182,"m","2:1:3","f","a","s","t",3,8,225,33,4,28,"r",9951,1,0.588955939393939,62.228739,38.953125,5023.533203,212.354135,8,4,12,9551,3202
3183,"m","2:1:3","f","a","s","t",3,8,225,11,4,28,"d",2362,1,0.419389181818182,13.956425,54.791015,4555.925781,313.994919,8,4,12,17810,5243
3184,"m","2:1:3","f","a","s","t",3,8,225,33,4,28,"d",2739,0.363636363636364,0.162109363636364,130.350497,27.435546,3205.935546,295.849215,8,4,12,10530,2537
3185,"m","2:1:3","f","a","s","t",3,8,225,11,4,28,"d",2387,1,0.423828090909091,49.372775,563.166015,2375.558593,420.775031,8,4,12,269884,17020
3186,"m","2:1:3","f","a","s","t",3,8,625,31,12,78,"d",4704,0.709677419354839,0.296370967741935,74.936476,58.246093,11925.679687,953.209183,8,4,12,27866,1584
