"EXPERIMENT","MODEL","SPECIES","INTERACTIONS","QUALITY","COMPLEXITY","CLONES","GRIDS","RESOURCES","SITES","OBSTACLES","DIFFICULTY","CAPTURES_TOTAL","CAPTURES_BEST_CASE","CAPTURES_MEAN","TOT_FITNESS_MEAN","RATE_COMMUNICATION","RATE_MOTION","RES_E2C_STEPS_MEAN","SIGNAL_SENT","SIGNAL_RECEIVED"
8931,"a","s","t","m",4,8,625,93,12,78,"d",227.642140468227,0.0329053835365196,0.00478078681626928,119.953710923077,329.184364093645,18838.1359344248,1418.90238667433,86018.347826087,26425.4983277592
8932,"a","s","t","m",4,8,225,11,4,28,"r",2048.43143812709,0.783216783216783,0.363712927029492,95.7409276454849,210.274880652174,7129.66001862876,388.464673262069,18093.2809364548,12534.856187291
8933,"a","s","t","m",4,8,625,31,12,78,"r",4719.61538461538,0.65271334556047,0.297354785197972,344.408699006689,745.587210846154,19308.6224650702,1090.64306777055,175547.321070234,81803.3277591973
8934,"a","s","t","m",4,8,225,11,4,28,"d",695.558528428094,0.464882943143813,0.123501121313469,53.0846159498328,269.102953414716,6239.13673793311,573.887771501859,89899.6421404682,25169.4046822742
8935,"a","s","t","m",4,8,625,31,12,78,"d",525.508361204013,0.172834178444277,0.0331091316215341,100.859641494983,695.445828100334,19660.628167689,1419.228221397,157626.284280936,72948.2441471572
8936,"a","s","t","m",4,8,625,93,12,78,"r",9941.51839464883,0.471571906354515,0.208785243320027,416.583808936455,1986.9051390903,19607.7380391237,1180.81597130272,322582.816053512,214246.147157191
8937,"a","s","t","m",4,8,225,11,4,28,"d",1135.20401337793,0.577379142596534,0.201563171176649,57.5777500602007,50.408261458194,6895.31492951505,529.050787457875,12142.5183946488,4867.72240802676
8938,"a","s","t","m",4,8,225,11,4,28,"d",1041.42809364548,0.561568865916692,0.184912617512922,65.1956502943144,81.8811071705686,6665.46925907692,504.294929648745,25449.3043478261,8270.32775919732
8939,"a","s","t","m",4,8,225,11,4,28,"d",1107.83612040134,0.59410155062329,0.196703818789906,62.5596143277592,254.183456117057,5956.6211390301,507.689718082437,95586.2073578595,20581.0535117057
8940,"a","s","t","m",4,8,225,33,4,28,"r",4770.83612040134,0.649944258639911,0.28236481220229,157.874898397993,208.637286598662,6637.65490394314,380.648176754266,32559.9197324415,18667.9665551839
8941,"a","s","t","m",4,8,625,31,12,78,"r",5237.60535117057,0.702664796633941,0.329990240910562,349.823196702341,1006.47369442809,19310.1804905084,1126.73638093898,174594.163879599,110507.511705686
8942,"a","s","t","m",4,8,225,11,4,28,"r",1960.94314381271,0.844025539677714,0.348178782912739,108.222666361204,112.612934602007,6592.48962645485,398.27417645614,27385.5451505017,12594.4013377926
8943,"a","s","t","m",4,8,225,33,4,28,"r",4709.29765886288,0.64203912029999,0.278722621769535,143.066201050167,511.56152626087,6020.66001865217,386.356429682594,113494.518394649,53599.72909699
8944,"a","s","t","m",4,8,225,11,4,28,"r",1811.39130434783,0.795378534508969,0.321624831863788,92.1981094147157,576.236902511706,6560.34274356856,405.718235519031,84638.8929765886,65301.856187291
8945,"a","s","t","m",4,8,625,31,12,78,"d",944.107023411371,0.228935160211458,0.0594825352249434,166.176566103679,517.561650391304,17032.2524687391,1387.04817460517,95660.6856187291,62269.3411371237
8946,"a","s","t","m",4,8,225,33,4,28,"r",4765.96655518395,0.630992196209587,0.282076604641735,138.391934625418,515.929536846154,6100.04980750836,367.576214914384,61383.3210702341,40437.1304347826
8947,"a","s","t","m",4,8,625,93,12,78,"d",626.608695652174,0.0676807997986119,0.0131596199877729,160.380841628763,328.238163217391,17043.5533675753,1417.73505660072,104949.307692308,33332.4247491639
8948,"a","s","t","m",4,8,225,11,4,28,"r",2267.64214046823,0.793554271815141,0.402635280328367,100.968663946488,121.31144790301,6862.78776216722,395.485698365854,16436.254180602,9594.6889632107
8949,"a","s","t","m",4,8,625,93,12,78,"r",12822.1939799331,0.561189628510807,0.269283302297983,460.264766608696,291.314955675585,17918.7280056823,1104.18293286824,54767.7759197324,26358.2775919732
8950,"a","s","t","m",4,8,225,33,4,28,"d",303.086956521739,0.107732846863282,0.0179383726563292,47.0697726588629,73.155903361204,6463.6087148194,576.267860643636,13869.9531772575,6699.96989966555
8951,"a","s","t","m",4,8,625,93,12,78,"r",12169.9431438127,0.538641349300536,0.255585158413349,460.335098672241,2010.82241543144,19021.7804134013,1097.28431314915,332128.81270903,243589.056856187
8952,"a","s","t","m",4,8,625,93,12,78,"r",13148.0836120401,0.573344841227029,0.276127423166828,409.63053941806,1536.41772661873,20019.3249629833,1179.80729767577,249241.54180602,161438.735785953
8953,"a","s","t","m",4,8,625,31,12,78,"d",1183.09030100334,0.264969252346531,0.0745394458949186,192.591000304348,285.016336565217,19198.8660439264,1324.14338950558,81196.7190635452,24618.3010033445
8954,"a","s","t","m",4,8,225,33,4,28,"r",4986.15719063545,0.64203912029999,0.295108721090504,128.924978257525,246.963628327759,6857.67768822408,350.881730463918,41037.5719063545,25142.220735786
8955,"a","s","t","m",4,8,225,33,4,28,"r",5413.35117056856,0.683389074693423,0.32039245474815,153.832120889632,360.811976966555,6845.98298319732,368.312800668942,43381.8628762542,32719.6655518395
8956,"a","s","t","m",4,8,225,11,4,28,"d",1154.29431438127,0.639100030404378,0.204952787169352,73.5090038829431,58.9418565050167,6318.83026060201,494.231730485612,18402.237458194,5045.77257525084
8957,"a","s","t","m",4,8,225,11,4,28,"r",1783.58193979933,0.79020979020979,0.31668709486166,94.4273563244147,74.2035361070234,7026.65550486622,424.633028445993,14560.2274247492,7411.53177257525
8958,"a","s","t","m",4,8,225,33,4,28,"d",142.264214046823,0.0739839870274653,0.00841998520320259,21.1775808227425,218.847172441472,5747.25619208696,568.789870288462,43090.2775919732,25481.7859531773
8959,"a","s","t","m",4,8,225,33,4,28,"d",607.100334448161,0.138542616803486,0.0359315885274146,59.7415279197324,188.146124682274,5841.0751458796,501.348899377358,59959.9464882943,17306.0535117057
8960,"a","s","t","m",4,8,225,33,4,28,"d",840.107023411371,0.152123239079761,0.0497222302624911,100.98494587291,193.665316237458,5887.43073876923,469.70942896337,49809.1739130435,22681.0066889632
8961,"a","s","t","m",4,8,225,33,4,28,"r",4962.91973244147,0.644978210195602,0.293733397993311,154.353857394649,304.933149117057,6799.78062247826,391.887391797945,43113.8829431438,29395.872909699
8962,"a","s","t","m",4,8,225,33,4,28,"d",805.632107023411,0.174318435188,0.0476818118982467,70.563518277592,127.980651190635,5752.97265583947,512.681703752727,24137.7826086957,11459.2040133779
8963,"a","s","t","m",4,8,225,33,4,28,"r",4203.37123745819,0.59369615891355,0.248779059997973,139.650037227425,445.705933428094,7202.16822307692,368.99373594863,35905.3511705686,27783.9899665552
8964,"a","s","t","m",4,8,625,31,12,78,"d",756.160535117057,0.203150285899234,0.0476411493149207,151.717982361204,581.865665060201,18318.7630770134,1414.32813600735,169020.441471572,58086.0267558528
8965,"a","s","t","m",4,8,225,11,4,28,"r",1961.17391304348,0.804195804195804,0.348219757373062,91.8190397792642,554.199296692308,6964.97074840134,420.365209214533,98034.2307692308,56836.1705685619
8966,"a","s","t","m",4,8,625,93,12,78,"r",15116.6622073579,0.63221490991477,0.317470219081526,473.141346792642,1545.99116802007,19676.6173569264,1050.81372879252,280930.866220736,178599.127090301
8967,"a","s","t","m",4,8,225,33,4,28,"r",4622.90635451505,0.635451505016722,0.273609500152022,139.048159344482,334.916224214047,6159.78769029431,417.212192182131,60211.8026755853,34344.3010033445
8968,"a","s","t","m",4,8,225,33,4,28,"r",4680.11371237458,0.637579811492855,0.276995351069221,150.789853431438,184.470317280936,6766.57427059532,380.81264877551,32009.8294314381,19562.9498327759
8969,"a","s","t","m",4,8,625,93,12,78,"d",358.602006688963,0.0426151688423778,0.00753111939439709,111.602949541806,234.114090809365,19430.5125087124,1426.35437694444,79904.1036789298,20011.8528428094
8970,"a","s","t","m",4,8,625,31,12,78,"r",5115.4983277592,0.685079296579998,0.322297005286439,316.275133210702,740.586838488294,17311.0806460234,1161.97223348276,205522.638795987,82726.6688963211
8971,"a","s","t","m",4,8,225,33,4,28,"d",253.224080267559,0.0903010033444816,0.0149872083713388,70.6875828461538,158.494342688963,5637.1008696388,594.124520142857,27104.0602006689,15229.8026755853
8972,"a","s","t","m",4,8,625,93,12,78,"r",12410.1772575251,0.546229366706225,0.260630397166181,435.730963023411,342.189426561873,17912.0116921973,1180.88064946758,57399.3043478261,27120.8494983278
8973,"a","s","t","m",4,8,625,31,12,78,"d",1589.01003344482,0.303916280073363,0.100114026324307,174.565390913043,232.928001765886,20832.7347730201,1361.14874060662,55885.0535117057,24123.8127090301
8974,"a","s","t","m",4,8,225,11,4,28,"r",1804.42140468227,0.786561264822134,0.320387280328367,94.1607687692308,258.537474735786,6883.10894998662,392.548464912892,52371.4448160535,24606.508361204
8975,"a","s","t","m",4,8,225,33,4,28,"d",374.986622073579,0.0945576162967467,0.0221937994324516,68.4643826956522,110.744590916388,6155.0289698194,590.9787677751,26692.652173913,10193.9732441472
8976,"a","s","t","m",4,8,225,11,4,28,"d",905.916387959866,0.530252356339313,0.160851589844938,55.3734765217391,84.7628810635452,6446.13256383278,498.500589725275,21756.6555183946,7841.85953177257
8977,"a","s","t","m",4,8,625,31,12,78,"d",1297.37123745819,0.29657999784227,0.081739604164419,162.54494522408,246.435441939799,18584.9693635619,1365.86064021111,71598.1538461538,18486.6153846154
8978,"a","s","t","m",4,8,225,11,4,28,"d",1240.97658862876,0.615384615384615,0.220343814837337,74.136619819398,298.796861505017,6356.82139638796,496.179006103704,91314.2608695652,37034.5050167224
8979,"a","s","t","m",4,8,225,11,4,28,"d",828.501672240803,0.523563393128611,0.147106079355427,51.4078337023411,90.8489622474916,5717.73099738796,531.000063450549,24234.8528428094,8846.78260869565
8980,"a","s","t","m",4,8,625,93,12,78,"r",14541.6789297659,0.616571366921998,0.305394797497033,487.763441381271,846.963210250836,19291.4193857759,1051.15435271769,124483.090301003,79346.5451505017
8981,"a","s","t","m",4,8,225,11,4,28,"d",638.307692307692,0.390088172696868,0.113335845545759,50.5788707959866,193.140311026756,5727.38189756187,566.820404623656,56720.2608695652,20038.143812709
8982,"a","s","t","m",4,8,225,11,4,28,"r",2149.99331103679,0.801155366372758,0.381745929461842,99.2189039364549,270.549363331104,6153.90787607692,397.63796200692,33143.7892976589,20874.4347826087
8983,"a","s","t","m",4,8,625,31,12,78,"r",4244.03344481605,0.63081238537059,0.267391203581832,368.208493698997,1023.59281546488,17644.3480869164,1087.76391788966,272238.605351171,126727.096989967
8984,"a","s","t","m",4,8,225,11,4,28,"r",2014.58528428094,0.797810884767406,0.357703311948921,97.7409758227425,193.631760401338,7005.05953396321,425.683581526132,29121.9163879599,16469.9565217391
8985,"a","s","t","m",4,8,225,33,4,28,"d",802.765886287625,0.174825174825175,0.0475121721901287,87.0956080301003,190.20895129097,6130.14568697993,416.033006393382,47613.381270903,22616.6822742475
8986,"a","s","t","m",4,8,625,93,12,78,"d",653.849498327759,0.063904772179667,0.0137317134174848,160.920311498328,111.996740006689,18586.3713219732,1434.97526206227,30829.6655518395,10876.1070234114
8987,"a","s","t","m",4,8,625,31,12,78,"r",4827.08361204013,0.687344913151365,0.30412571582695,319.011035334448,1052.44964942475,19804.9016313043,1144.74352138225,220389.391304348,104526.2909699
8988,"a","s","t","m",4,8,625,31,12,78,"r",5468.81605351171,0.700507066565973,0.344557448376308,335.323780531773,1302.95218391304,17997.3867117993,1112.34892482534,181905.026755853,106137.745819398
8989,"a","s","t","m",4,8,625,31,12,78,"d",1031.23411371237,0.239292264537706,0.0649718922213831,134.677458571906,330.936807143813,18902.4350108127,1454.00408668978,89095.5986622074,34765.7993311037
8990,"a","s","t","m",4,8,625,31,12,78,"r",5919.3110367893,0.750997950156435,0.372940447728989,348.335879190635,1765.01154847492,18562.8577611271,1106.6475852543,452059.56187291,237128.010033445
8991,"a","s","t","m",4,8,225,33,4,28,"r",4757.81939799331,0.640012161751292,0.281594409851019,150.190444959866,237.898045120401,6282.02657250836,384.241972537931,36799.3010033445,22318.6086956522
8992,"a","s","t","m",4,8,225,33,4,28,"r",4424.93311036789,0.627647714604236,0.261892333637377,146.143287020067,350.328359725753,6347.53267357191,408.224908701031,67273.3678929766,40146.3177257525
8993,"a","s","t","m",4,8,225,33,4,28,"d",418.418060200669,0.195601499949326,0.0247643132664437,43.0940875284281,127.296874555184,5592.00357919398,523.741300655797,26093.2341137124,12156.3076923077
8994,"a","s","t","m",4,8,625,93,12,78,"d",239.775919732441,0.035890243463876,0.00503561193224728,130.70483287291,215.550049207358,17731.9505182241,1409.05640590189,64145.1605351171,20771.8294314381
8995,"a","s","t","m",4,8,625,31,12,78,"d",160.488294314381,0.0852303376847556,0.0101113976696515,80.3885069732441,178.7578969699,16217.7911327492,1452.03675485259,47439.9665551839,17262.8595317726
8996,"a","s","t","m",4,8,225,11,4,28,"d",989.214046822742,0.57190635451505,0.17564165916692,55.2394087525084,153.868643749164,7636.41640057191,482.19134760219,40136.5384615385,18869.5150501672
8997,"a","s","t","m",4,8,625,93,12,78,"r",14142.2441471572,0.592584600999748,0.297006130470745,435.084816344482,1080.44979967893,18017.1925881538,1144.18442462245,289107.454849498,120520.528428094
8998,"a","s","t","m",4,8,625,93,12,78,"d",104.578595317726,0.026576042003812,0.00219628683425037,136.219540535117,710.534548347826,16286.1075455652,1522.71861303396,252231.913043478,54747.6421404682
8999,"a","s","t","m",4,8,225,11,4,28,"d",760.42474916388,0.45880206749772,0.135018559440559,49.8802800635452,175.138299117057,5442.58218761204,507.565604596296,40908.8026755853,15490.2474916388
9000,"a","s","t","m",4,8,225,11,4,28,"r",1863.81939799331,0.791121921556704,0.330933798418972,91.411137826087,174.187512638796,6272.56980908696,410.854063878049,21752.5551839465,14671.8294314381
9001,"a","s","t","m",4,8,225,33,4,28,"d",413.391304347826,0.126279517583865,0.0244668018648019,55.9156608729097,124.351078712375,5887.61609617726,509.250098407942,22106.254180602,10239.3210702341
9002,"a","s","t","m",4,8,625,93,12,78,"r",14420.5852842809,0.605207321897364,0.302851668320926,414.301686060201,1176.30016026087,21934.2428467926,1177.42861209831,211597.511705686,139718.230769231
9003,"a","s","t","m",4,8,625,31,12,78,"r",5873.02341137124,0.742582802891358,0.370024141439206,318.864540839465,444.725301347826,20691.9906062375,1105.67358345548,87100.7926421405,45549.1304347826
9004,"a","s","t","m",4,8,625,31,12,78,"r",4830.21070234114,0.69381810335527,0.304322736325386,308.477056929766,3936.14262994649,18949.0560849365,1057.41962058076,401572.404682274,298219.381270903
9005,"a","s","t","m",4,8,225,33,4,28,"d",574.511705685619,0.125570082091821,0.034002811391507,61.1538447859532,61.994179361204,6082.43165325418,591.329373922222,17073.9799331104,5569.03010033445
9006,"a","s","t","m",4,8,625,31,12,78,"d",795.752508361204,0.218685942388607,0.0501356025461215,177.221913819398,518.139775361204,17609.8461860435,1403.12128823616,175169.468227425,53119.2040133779
9007,"a","s","t","m",4,8,625,31,12,78,"d",802.297658862876,0.217499190851225,0.0505479729204876,164.038724869565,343.779211525084,18582.160240699,1409.40365002198,73432.7123745819,34751.3545150502
9008,"a","s","t","m",4,8,225,33,4,28,"r",4090.17056856187,0.600486470051687,0.24207920979021,129.246412133779,359.348243715719,6078.07710554181,414.212705068493,93620.3879598662,37136.9130434783
9009,"a","s","t","m",4,8,625,31,12,78,"d",1132.46822742475,0.259251267666415,0.0713500507066566,160.657412294314,175.817731842809,21295.4843680569,1331.98213801832,56517.5384615385,14780.8127090301
9010,"a","s","t","m",4,8,225,33,4,28,"d",1035.22742474916,0.175331914462349,0.0612705499138543,92.7298336889632,166.543608458194,6284.54615605351,451.341741593156,32445.2642140468,19438.3612040134
9011,"a","s","t","m",4,8,225,33,4,28,"d",552.153846153846,0.11786763960677,0.0326795498125063,69.9548879230769,200.93940041806,5705.24845796321,528.783641033333,49625.4046822742,19359.2408026756
9012,"a","s","t","m",4,8,625,31,12,78,"d",1073.57190635452,0.252670190959111,0.0676393449131514,174.742111795987,1080.77159495987,18611.3373676154,1355.18913979061,245250.759197324,134810.74916388
9013,"a","s","t","m",4,8,225,11,4,28,"r",1965.69899665552,0.768926725448465,0.349023217087261,94.0545114314381,207.600059668896,6370.03179174247,396.590927174658,34657.2976588629,18477.3076923077
9014,"a","s","t","m",4,8,225,11,4,28,"r",2100.22073578595,0.796898753420493,0.372908469747644,91.4001978795987,129.085218528428,6425.57065826756,401.059319183391,15638.2341137124,10441.474916388
9015,"a","s","t","m",4,8,625,93,12,78,"d",221.692307692308,0.0426511310101773,0.00465583173301687,160.768087545151,513.708879404682,15542.4771107759,1408.52865232353,139077.575250836,53010.3143812709
9016,"a","s","t","m",4,8,625,93,12,78,"d",407.518394648829,0.0494120185564786,0.00855842956809436,112.237726605351,901.37309870903,19065.5250635619,1428.34486749442,146704.695652174,90017
9017,"a","s","t","m",4,8,625,93,12,78,"d",603.52508361204,0.0600927823929226,0.0126748332434279,144.643446575251,226.284574444816,19568.8556250836,1460.5432551083,40878.5217391304,20835.7357859532
9018,"a","s","t","m",4,8,225,33,4,28,"d",716.304347826087,0.16600790513834,0.0423948941927638,72.1315371638796,261.190138571906,6026.18371088294,508.27232307326,49340.4548494983,27322.3344481605
9019,"a","s","t","m",4,8,225,33,4,28,"r",4457.73578595318,0.621364143103274,0.263833778453431,138.965413869565,471.392224943144,7144.04157043478,366.750120866438,46389.0401337793,36163.0033444816
9020,"a","s","t","m",4,8,625,93,12,78,"d",893.334448160535,0.0708095083971662,0.0187612195849966,228.269722250836,877.50600916388,18385.9341877425,1328.14091773606,160669.133779264,91886.1906354515
9021,"a","s","t","m",4,8,225,11,4,28,"r",2167.59197324415,0.81635755548799,0.384870689267254,92.4088883812709,419.114502311037,6514.29569877257,368.800936962069,39843.6856187291,25357.3244147157
9022,"a","s","t","m",4,8,225,11,4,28,"d",863.969899665552,0.521739130434783,0.153403703861356,50.7282753311037,212.969004301003,6180.23235610702,535.920308220217,82473.6287625418,14254.8595317726
9023,"a","s","t","m",4,8,225,11,4,28,"d",987.173913043478,0.536333231985406,0.175279422620857,59.266308541806,153.984315799331,6723.26437692977,478.631914928302,42887.5451505017,16010.2742474916
9024,"a","s","t","m",4,8,625,93,12,78,"r",9911.0635451505,0.484158665084331,0.208145650735426,439.719117682274,211.407046478261,17139.7453747726,1175.45966213946,46546.4682274247,19002.5886287625
9025,"a","s","t","m",4,8,625,31,12,78,"d",1842.69565217391,0.359477829323552,0.116097241881541,218.885832153846,336.188623103679,19927.829581204,1264.54419260714,82297.5551839465,34782.4180602007
9026,"a","s","t","m",4,8,225,33,4,28,"r",4709.34448160535,0.645180906050471,0.278725392317827,135.713455525084,599.436539347826,7023.066281699,394.701450819113,92802.7123745819,71239.3411371237
9027,"a","s","t","m",4,8,625,93,12,78,"d",24.8494983277592,0.0162548998453627,0.000521868738087532,114.850429588629,294.374614180602,16470.9011152575,1542.44911350554,112156.565217391,19653.7959866221
9028,"a","s","t","m",4,8,625,31,12,78,"d",1175.82274247492,0.283309957924264,0.0740815589599741,190.629792280936,411.932417521739,18080.2371638261,1339.17873155596,100882.775919732,49389.745819398
9029,"a","s","t","m",4,8,225,33,4,28,"d",698.214046822742,0.164893077936556,0.0413242090807743,53.7302744247492,127.524638959866,6746.44699083612,522.487689322097,21420.0267558528,11606.1471571906
9030,"a","s","t","m",4,8,225,11,4,28,"r",2138.77926421405,0.807540285801155,0.379754798723016,103.295437444816,415.920300287625,6582.47028457525,402.464776096886,51978.1806020067,37016.3745819398
9031,"a","s","t","m",4,8,225,33,4,28,"r",5097.17056856187,0.666666666666667,0.301679114725854,148.432548765886,565.990462568562,6974.51976598662,395.980092876712,102261.755852843,65236.7892976589
9032,"a","s","t","m",4,8,625,93,12,78,"r",13574.9331103679,0.570431905635272,0.285091835976553,447.22175238796,626.544856150502,20744.8348135552,1042.61641658983,125041.869565217,64118.4046822742
9033,"a","s","t","m",4,8,625,31,12,78,"r",5760.80602006689,0.735354407163664,0.362953992447945,351.232387170569,1304.54009414716,19630.1671126187,1091.91020156014,208778.668896321,138220.956521739
9034,"a","s","t","m",4,8,225,11,4,28,"r",1923.84949832776,0.786865308604439,0.341592553967771,99.8726515919732,283.49880416388,6776.73423083946,390.981375426573,46525.5852842809,34119.602006689
9035,"a","s","t","m",4,8,225,33,4,28,"r",4302.58193979933,0.594405594405594,0.254650904935644,134.76412590301,539.069332250836,7002.88286433445,385.681345163823,58760.3578595318,48117.1973244147
9036,"a","s","t","m",4,8,625,31,12,78,"d",1580.01003344482,0.313086632862229,0.0995469893192362,194.876709729097,560.337008364549,18085.3793630468,1331.59747345926,135100.949832776,62757.1505016722
9037,"a","s","t","m",4,8,625,93,12,78,"d",95.7658862876254,0.0254971769698277,0.00201120771748121,81.1903412976589,376.792791953177,17473.4930231639,1534.1836584037,60647.127090301,36738.127090301
9038,"a","s","t","m",4,8,625,93,12,78,"r",12808.8227424749,0.551587729708347,0.269002488761823,448.038561461538,896.849151662207,19903.1722468829,1159.03157982712,149477.712374582,100659.735785953
9039,"a","s","t","m",4,8,225,11,4,28,"r",2123.60200668896,0.83399209486166,0.377059970811797,97.1805654816054,234.819103608696,7490.61955171572,408.093720625,29327.4280936455,21158.618729097
9040,"a","s","t","m",4,8,225,11,4,28,"d",919.461538461538,0.549407114624506,0.163256623289754,64.9936125217391,234.078163795987,5743.34178988963,507.941270439114,64253.4949832776,21321.5551839465
9041,"a","s","t","m",4,8,225,11,4,28,"r",2267.42809364548,0.841289145636972,0.402597276983886,99.7342310401338,404.228280050167,7137.84806080268,389.083680104167,62013.0301003345,38886.2408026756
9042,"a","s","t","m",4,8,625,93,12,78,"r",12285.5719063545,0.534793397345992,0.258013517999065,431.270307093645,2631.06817602676,18821.6041879833,1061.98432199661,463798.889632107,305450.765886288
9043,"a","s","t","m",4,8,625,31,12,78,"r",5233.67892976589,0.70482252670191,0.329742860718524,330.817569070234,1736.78196159197,19124.6974872809,1127.17996484694,280048.595317726,176012.632107023
9044,"a","s","t","m",4,8,625,93,12,78,"r",12673.7357859532,0.537526522098752,0.266165480814184,431.25918626087,625.916557351171,20097.302361592,1137.24547608475,125400.859531773,67602.4280936455
9045,"a","s","t","m",4,8,625,31,12,78,"d",883.929765886288,0.216528212320639,0.0556911256877765,133.903986545151,137.062519157191,19395.5311842609,1351.47703871429,46766.9397993311,11737.4247491639
9046,"a","s","t","m",4,8,625,31,12,78,"r",5463.09698996656,0.728881216959758,0.344197123745819,328.99990509699,1113.39308718395,18740.1041292241,1139.5841037,226542.030100334,131059.989966555
9047,"a","s","t","m",4,8,225,33,4,28,"r",4889.89966555184,0.653592784027567,0.289411660788487,153.836091431438,329.530772715719,6155.8311097592,364.42925405102,57047.2006688963,35402.1404682274
9048,"a","s","t","m",4,8,225,33,4,28,"r",4349.85953177257,0.601803993108341,0.257449057869667,121.160303846154,74.4473435618729,7917.07638044147,380.858550767918,9984.27424749164,5043.01337792642
9049,"a","s","t","m",4,8,625,93,12,78,"d",271.301003344482,0.0369331463300608,0.00569768166289064,130.960164886288,195.460786822742,17535.8631370803,1434.40524107197,56320.3411371237,16697.2341137124
9050,"a","s","t","m",4,8,625,93,12,78,"d",307.367892976589,0.0415363038083936,0.00645513417484806,135.250628317726,832.007328645485,18006.7972926254,1435.6915094635,178972.314381271,84724.6622073579
9051,"a","s","t","m",4,8,625,93,12,78,"d",155.71237458194,0.0288776207429784,0.00327016474269069,134.226577682274,300.213478076923,17158.3515424749,1510.74253571875,70964.9598662207,32504.7056856187
9052,"a","s","t","m",4,8,225,11,4,28,"d",1190.36789297659,0.612952265126178,0.211357898145333,60.9150092943144,222.260594759197,6668.71106770234,463.639173341727,52376.2508361204,26306.4682274247
9053,"a","s","t","m",4,8,225,33,4,28,"r",4587.59866220736,0.612952265126178,0.271519792236749,115.236863535117,290.708062892977,7200.06998544482,383.670447098976,44574.0468227425,24863.3411371237
9054,"a","s","t","m",4,8,225,33,4,28,"d",636.782608695652,0.146549103070842,0.0376883512719165,61.5689161939799,105.954444063545,7255.61599821405,544.537519571956,25162.3244147157,10574.3545150502
9055,"a","s","t","m",4,8,225,11,4,28,"d",1113.88294314381,0.568865916692004,0.197777476132563,59.424145729097,118.110961899666,6724.62665220736,461.912736624031,32677.7892976589,12807.220735786
9056,"a","s","t","m",4,8,625,93,12,78,"r",12782.5685618729,0.559247671449635,0.268451115474521,469.239857334448,827.101235441472,19339.1017253411,1151.92885357966,163532.25083612,91056.5117056856
9057,"a","s","t","m",4,8,625,93,12,78,"d",644.511705685619,0.0646240155356565,0.0135356076527493,198.155018759197,308.924049795987,17916.1837696789,1415.1986643587,67616.0769230769,30521.6053511706
9058,"a","s","t","m",4,8,625,31,12,78,"r",5167.96321070234,0.698133563491207,0.325602505124609,340.113856936455,1792.19538389632,18224.2905840502,1136.04769478082,319386.076923077,178881.10367893
9059,"a","s","t","m",4,8,225,33,4,28,"r",4260.23745819398,0.581331711766494,0.252144722002635,112.719476688963,227.427616351171,7284.18855776923,382.372642606164,17163.7357859532,11859.3177257525
9060,"a","s","t","m",4,8,225,33,4,28,"r",4508.3745819398,0.632208371338806,0.266830867842303,136.958137809365,284.454666177258,6274.46255053177,415.937685862069,87183.1538461538,23491.2909698997
9061,"a","s","t","m",4,8,625,93,12,78,"r",13863.2842809365,0.574064084583019,0.291147598302586,447.447944602007,567.700962448161,18450.5849441438,1144.84879026102,94021.4180602007,58101.7224080268
9062,"a","s","t","m",4,8,225,11,4,28,"d",945.528428093646,0.493159014898145,0.167884978716935,59.4516685317726,116.459506498328,6834.47294320067,497.172517277778,24776.0301003344,11262.0535117057
9063,"a","s","t","m",4,8,625,31,12,78,"r",5922.11371237458,0.768583450210379,0.373117028050491,332.822962973244,978.618369401338,19679.7483926756,1119.05417525862,156876.829431438,91500.3745819398
