"EXPERIMENT","MODEL","SPECIES","INTERACTIONS","COMPLEXITY","CLONES","GRIDS","RESOURCES","SITES","OBSTACLES","DIFFICULTY","CAPTURES_TOTAL","CAPTURES_BEST_CASE","CAPTURES_MEAN","TOT_FITNESS_MEAN","RATE_COMMUNICATION","RATE_MOTION","RES_E2C_STEPS_MEAN","SIGNAL_SENT","SIGNAL_RECEIVED"
10873,"i","s","t",4,10,225,33,4,28,"r",0,0,0,0,0,1.2781338361204,NA,NA,NA
10874,"i","s","t",4,10,625,93,12,78,"d",0,0,0,0,1.83875901003344,4.24995382943144,NA,NA,NA
10875,"i","s","t",4,10,225,33,4,28,"r",0,0,0,0,0.0536291371237458,1.01497786287625,NA,NA,NA
10876,"i","s","t",4,10,225,11,4,28,"r",0,0,0,0,0.035495602006689,0.559671150501672,NA,NA,NA
10877,"i","s","t",4,10,225,33,4,28,"r",0.00668896321070234,0.000202695854869768,3.95865004560657e-07,1.30635451505017e-05,0.169928183946488,0.81030474916388,350.5,NA,NA
10878,"i","s","t",4,10,625,93,12,78,"d",0,0,0,0,0.519524448160535,14.1146134046823,NA,NA,NA
10879,"i","s","t",4,10,225,33,4,28,"d",0,0,0,0,0.0239404615384615,2.83210268561873,NA,NA,NA
10880,"i","s","t",4,10,225,11,4,28,"r",0,0,0,0,0.0587894414715719,2.71213898662207,NA,NA,NA
10881,"i","s","t",4,10,625,93,12,78,"d",0,0,0,0,0.167478638795987,3.77503091973244,NA,NA,NA
10882,"i","s","t",4,10,625,93,12,78,"r",0,0,0,0,0.143054879598662,13.7104732742475,NA,NA,NA
10883,"i","s","t",4,10,225,11,4,28,"r",0,0,0,0,0.0653869364548495,1.65598175250836,NA,NA,NA
10884,"i","s","t",4,10,225,11,4,28,"r",0,0,0,0,0.203614652173913,0.625417632107023,NA,NA,NA
10885,"i","s","t",4,10,225,11,4,28,"d",0,0,0,0,0.0971005685618729,2.7058354180602,NA,NA,NA
10886,"i","s","t",4,10,225,33,4,28,"d",0,0,0,0,0.177975963210702,0.562525678929766,NA,NA,NA
10887,"i","s","t",4,10,225,11,4,28,"d",0,0,0,0,0.489803046822742,1.74775248829431,NA,NA,NA
10888,"i","s","t",4,10,625,31,12,78,"r",0.00334448160535117,0.000107886503398425,2.10702341137124e-07,6.53177257525084e-06,0.0857283946488294,1.80818178595318,2181,NA,NA
10889,"i","s","t",4,10,225,11,4,28,"r",0,0,0,0,0.032673983277592,1.13339993979933,NA,NA,NA
10890,"i","s","t",4,10,625,93,12,78,"d",0,0,0,0,0.133870277591973,7.56585710033445,NA,NA,NA
10891,"i","s","t",4,10,625,31,12,78,"d",0,0,0,0,0.660057872909699,2.37055117056856,NA,NA,NA
10892,"i","s","t",4,10,225,11,4,28,"d",0,0,0,0,0.180562605351171,1.78142593311037,NA,NA,NA
10893,"i","s","t",4,10,625,93,12,78,"d",0,0,0,0,0.912376772575251,7.72725447157191,NA,NA,NA
10894,"i","s","t",4,10,625,31,12,78,"r",0,0,0,0,0.0621472173913043,1.63045391973244,NA,NA,NA
10895,"i","s","t",4,10,225,11,4,28,"r",0,0,0,0,0.733479846153846,1.93661771237458,NA,NA,NA
10896,"i","s","t",4,10,625,31,12,78,"d",0,0,0,0,0.149436568561873,14.6678703411371,NA,NA,NA
10897,"i","s","t",4,10,225,11,4,28,"d",0,0,0,0,0.0442097959866221,1.34314856856187,NA,NA,NA
10898,"i","s","t",4,10,625,31,12,78,"r",0,0,0,0,0.0439352307692308,2.18818545150502,NA,NA,NA
10899,"i","s","t",4,10,625,31,12,78,"d",0,0,0,0,0.0731408662207358,3.65398945150502,NA,NA,NA
10900,"i","s","t",4,10,625,93,12,78,"r",0,0,0,0,0.0209093879598662,2.27448873244147,NA,NA,NA
10901,"i","s","t",4,10,625,31,12,78,"d",0,0,0,0,0.678348110367893,3.22464815050167,NA,NA,NA
10902,"i","s","t",4,10,625,31,12,78,"r",0,0,0,0,0.124640464882943,1.11938835451505,NA,NA,NA
10903,"i","s","t",4,10,225,33,4,28,"r",0.00334448160535117,0.000101347927434884,1.97932502280328e-07,6.53177257525084e-06,0.056052525083612,1.56425671906355,400,NA,NA
10904,"i","s","t",4,10,625,31,12,78,"r",0,0,0,0,0.0214056956521739,2.01105201672241,NA,NA,NA
10905,"i","s","t",4,10,625,31,12,78,"d",0,0,0,0,0.523391391304348,5.53641652508361,NA,NA,NA
10906,"i","s","t",4,10,225,33,4,28,"d",0,0,0,0,4.73204905685619,2.25077685618729,NA,NA,NA
10907,"i","s","t",4,10,225,11,4,28,"r",0,0,0,0,0.0195963210702341,2.75854366555184,NA,NA,NA
10908,"i","s","t",4,10,225,11,4,28,"r",0,0,0,0,0.0417665752508361,1.37135460869565,NA,NA,NA
10909,"i","s","t",4,10,625,93,12,78,"r",0,0,0,0,0.138926391304348,1.3749734180602,NA,NA,NA
10910,"i","s","t",4,10,225,33,4,28,"r",0,0,0,0,0.114894317725753,0.563146244147157,NA,NA,NA
10911,"i","s","t",4,10,625,31,12,78,"d",0,0,0,0,0.0206612842809365,5.84465753511706,NA,NA,NA
10912,"i","s","t",4,10,225,33,4,28,"r",0,0,0,0,2.71749557859532,3.29190355852843,NA,NA,NA
10913,"i","s","t",4,10,625,93,12,78,"r",0.040133779264214,0.000431546013593699,8.42809364548495e-07,7.838127090301e-05,0.124320501672241,4.40421150167224,767.590909090909,NA,NA
10914,"i","s","t",4,10,625,93,12,78,"d",0,0,0,0,0.0437523712374582,6.56171571571906,NA,NA,NA
10915,"i","s","t",4,10,625,93,12,78,"d",0,0,0,0,0.263031515050167,0.876129612040134,NA,NA,NA
10916,"i","s","t",4,10,225,11,4,28,"d",0,0,0,0,0.119473408026756,1.37763204682274,NA,NA,NA
10917,"i","s","t",4,10,625,93,12,78,"r",0,0,0,0,0,0.774495297658863,NA,NA,NA
10918,"i","s","t",4,10,225,11,4,28,"d",0,0,0,0,0.232722023411371,3.02932254849498,NA,NA,NA
10919,"i","s","t",4,10,625,31,12,78,"d",0,0,0,0,0.0585672675585284,3.63428833444816,NA,NA,NA
10920,"i","s","t",4,10,225,33,4,28,"r",0.00334448160535117,0.000101347927434884,1.97932502280328e-07,6.53177257525084e-06,0.052289872909699,0.82682464548495,420,NA,NA
10921,"i","s","t",4,5,225,11,4,28,"r",0,0,0,0,0.0108890334448161,0.373516762541806,NA,NA,NA
10922,"i","s","t",4,5,625,93,12,78,"r",0,0,0,0,0.31219916722408,1.99016223076923,NA,NA,NA
10923,"i","s","t",4,5,225,33,4,28,"r",0,0,0,0,0.0186950401337793,0.340712090301003,NA,NA,NA
10924,"i","s","t",4,5,225,33,4,28,"r",0,0,0,0,0.113365615384615,0.841071381270903,NA,NA,NA
10925,"i","s","t",4,5,625,93,12,78,"d",0,0,0,0,0.180536434782609,3.52661173578595,NA,NA,NA
10926,"i","s","t",4,5,625,93,12,78,"r",0,0,0,0,0.159581120401338,2.67325285953177,NA,NA,NA
10927,"i","s","t",4,5,625,31,12,78,"r",0,0,0,0,0.234413702341137,2.84915819732441,NA,NA,NA
10928,"i","s","t",4,5,625,31,12,78,"d",0,0,0,0,0.00725071237458194,1.08206342140468,NA,NA,NA
10929,"i","s","t",4,5,625,31,12,78,"d",0,0,0,0,0.0484880501672241,1.48727483946488,NA,NA,NA
10930,"i","s","t",4,5,625,93,12,78,"d",0,0,0,0,2.17673445150502,1.27505695652174,NA,NA,NA
10931,"i","s","t",4,5,225,11,4,28,"r",0,0,0,0,0.155864387959866,1.25305662207358,NA,NA,NA
10932,"i","s","t",4,5,225,11,4,28,"r",0,0,0,0,0.0063623110367893,0.513632180602007,NA,NA,NA
10933,"i","s","t",4,5,625,93,12,78,"r",0,0,0,0,0.693496314381271,1.62502582943144,NA,NA,NA
10934,"i","s","t",4,5,625,31,12,78,"r",0,0,0,0,0.0444382809364548,2.62852692976589,NA,NA,NA
10935,"i","s","t",4,5,225,33,4,28,"d",0,0,0,0,0.021627779264214,0.907360066889632,NA,NA,NA
10936,"i","s","t",4,5,625,93,12,78,"d",0,0,0,0,0.0328698996655518,1.95620124414716,NA,NA,NA
10937,"i","s","t",4,5,625,31,12,78,"d",0,0,0,0,0.0239334548494983,0.431032688963211,NA,NA,NA
10938,"i","s","t",4,5,225,33,4,28,"d",0,0,0,0,0,0.19052402006689,NA,NA,NA
10939,"i","s","t",4,5,225,11,4,28,"r",0,0,0,0,0.0162190735785953,0.401657444816054,NA,NA,NA
10940,"i","s","t",4,5,625,31,12,78,"d",0,0,0,0,0.0337642675585284,1.45170052508361,NA,NA,NA
10941,"i","s","t",4,5,625,31,12,78,"r",0,0,0,0,0.40915645819398,2.05228321070234,NA,NA,NA
10942,"i","s","t",4,5,225,33,4,28,"r",0,0,0,0,0.0179112073578595,0.95237991638796,NA,NA,NA
10943,"i","s","t",4,5,625,93,12,78,"d",0,0,0,0,0.0364234113712375,0.543699866220736,NA,NA,NA
10944,"i","s","t",4,5,625,93,12,78,"d",0,0,0,0,2.1423556722408,2.6753497090301,NA,NA,NA
10945,"i","s","t",4,5,625,93,12,78,"d",0,0,0,0,0.0608342274247492,1.02663130769231,NA,NA,NA
10946,"i","s","t",4,5,225,11,4,28,"d",0,0,0,0,0.0155726755852843,1.28374480267559,NA,NA,NA
10947,"i","s","t",4,5,225,33,4,28,"d",0,0,0,0,0.0330592107023411,0.831985086956522,NA,NA,NA
10948,"i","s","t",4,5,225,33,4,28,"r",0,0,0,0,0.109805665551839,2.3150536354515,NA,NA,NA
10949,"i","s","t",4,5,625,31,12,78,"r",0,0,0,0,0.0582796321070234,0.697931488294314,NA,NA,NA
10950,"i","s","t",4,5,625,31,12,78,"d",0,0,0,0,0.0697179598662207,1.71507848160535,NA,NA,NA
10951,"i","s","t",4,5,625,31,12,78,"d",0,0,0,0,0.0124500066889632,3.50305664214047,NA,NA,NA
10952,"i","s","t",4,5,225,11,4,28,"d",0,0,0,0,0.0533090969899666,2.67024150167224,NA,NA,NA
10953,"i","s","t",4,5,225,11,4,28,"d",0,0,0,0,0.260366488294314,1.03758580267559,NA,NA,NA
10954,"i","s","t",4,5,225,33,4,28,"d",0,0,0,0,0.0414004615384615,0.366736301003344,NA,NA,NA
10955,"i","s","t",4,5,625,31,12,78,"d",0,0,0,0,0.248850133779264,1.31477273244147,NA,NA,NA
10956,"i","s","t",4,5,625,31,12,78,"r",0,0,0,0,0.260268117056856,2.02985822073579,NA,NA,NA
10957,"i","s","t",4,5,225,33,4,28,"d",0,0,0,0,0.282177411371237,0.565667665551839,NA,NA,NA
10958,"i","s","t",4,5,225,33,4,28,"r",0,0,0,0,0.111569598662207,0.717462688963211,NA,NA,NA
10959,"i","s","t",4,5,225,11,4,28,"r",0,0,0,0,0,0.829685665551839,NA,NA,NA
10960,"i","s","t",4,5,625,93,12,78,"r",0,0,0,0,0.481526809364549,1.68791761204013,NA,NA,NA
10961,"i","s","t",4,5,625,93,12,78,"r",0,0,0,0,0.0663538595317726,1.52236577257525,NA,NA,NA
10962,"i","s","t",4,5,225,11,4,28,"d",0,0,0,0,0.0309755719063545,1.58893531772575,NA,NA,NA
10963,"i","s","t",4,5,625,31,12,78,"r",0,0,0,0,0.0621994314381271,0.622889658862876,NA,NA,NA
10964,"i","s","t",4,5,225,33,4,28,"d",0,0,0,0,0.0337516889632107,0.51908008361204,NA,NA,NA
10965,"i","s","t",4,5,225,11,4,28,"d",0,0,0,0,0.04978172909699,1.10740184949833,NA,NA,NA
10966,"i","s","t",4,5,225,11,4,28,"r",0,0,0,0,0.0573915418060201,1.19788574916388,NA,NA,NA
10967,"i","s","t",4,5,225,11,4,28,"d",0,0,0,0,0.104775909698997,1.2170577090301,NA,NA,NA
10968,"i","s","t",4,5,625,31,12,78,"r",0,0,0,0,0.113124160535117,1.75563684949833,NA,NA,NA
10969,"i","s","t",4,5,625,31,12,78,"d",0,0,0,0,0.0513297324414716,2.35989711371237,NA,NA,NA
10970,"i","s","t",4,5,225,11,4,28,"d",0,0,0,0,0.0116076421404682,0.164375675585284,NA,NA,NA
10971,"i","s","t",4,5,225,33,4,28,"d",0,0,0,0,0.00870069230769231,0.367272030100334,NA,NA,NA
10972,"i","s","t",4,5,225,11,4,28,"d",0,0,0,0,0.0620296254180602,2.70830460535117,NA,NA,NA
10973,"i","s","t",4,5,225,33,4,28,"d",0,0,0,0,0.0920056254180602,0.856395842809365,NA,NA,NA
10974,"i","s","t",4,5,225,33,4,28,"r",0,0,0,0,0.0462019933110368,0.778394989966555,NA,NA,NA
10975,"i","s","t",4,5,225,33,4,28,"r",0,0,0,0,0,0.948747949832776,NA,NA,NA
10976,"i","s","t",4,5,225,11,4,28,"r",0,0,0,0,1.86084452173913,0.265108535117057,NA,NA,NA
10977,"i","s","t",4,5,625,93,12,78,"r",0,0,0,0,0.484707739130435,2.864842,NA,NA,NA
10978,"i","s","t",4,5,225,33,4,28,"d",0,0,0,0,0.0558499364548495,1.35512862207358,NA,NA,NA
10979,"i","s","t",4,5,625,31,12,78,"d",0,0,0,0,0.233310117056856,0.414310277591973,NA,NA,NA
10980,"i","s","t",4,5,225,11,4,28,"d",0,0,0,0,0.657255508361204,0.88599979264214,NA,NA,NA
10981,"i","s","t",4,5,225,11,4,28,"d",0,0,0,0,0.732245100334448,0.71626733444816,NA,NA,NA
10982,"i","s","t",4,5,625,31,12,78,"d",0,0,0,0,0.0422695484949833,2.92344232107023,NA,NA,NA
10983,"i","s","t",4,5,625,93,12,78,"d",0,0,0,0,0.347263976588629,4.56532147491639,NA,NA,NA
10984,"i","s","t",4,5,625,31,12,78,"r",0,0,0,0,0.0837031571906355,0.309331411371237,NA,NA,NA
10985,"i","s","t",4,5,625,93,12,78,"r",0,0,0,0,0.0237901772575251,0.974125545150502,NA,NA,NA
10986,"i","s","t",4,5,625,31,12,78,"r",0,0,0,0,0.489619829431438,6.56745093979933,NA,NA,NA
10987,"i","s","t",4,5,625,93,12,78,"r",0,0,0,0,0.623980745819398,2.41250740133779,NA,NA,NA
10988,"i","s","t",4,5,225,11,4,28,"d",0,0,0,0,0.00734192976588629,0.680634220735786,NA,NA,NA
10989,"i","s","t",4,5,225,33,4,28,"r",0,0,0,0,0.312761033444816,1.16004480602007,NA,NA,NA
10990,"i","s","t",4,5,225,11,4,28,"r",0,0,0,0,0.0552032575250836,0.355494421404682,NA,NA,NA
10991,"i","s","t",4,5,225,33,4,28,"r",0,0,0,0,0.0111895551839465,2.94435838461538,NA,NA,NA
10992,"i","s","t",4,5,625,93,12,78,"d",0,0,0,0,0.0324387725752508,0.99160572909699,NA,NA,NA
10993,"i","s","t",4,5,625,93,12,78,"d",0,0,0,0,0.933926301003345,0.594187254180602,NA,NA,NA
10994,"i","s","t",4,5,625,31,12,78,"d",0,0,0,0,0.145909264214047,0.957670983277592,NA,NA,NA
10995,"i","s","t",4,5,225,11,4,28,"d",0,0,0,0,0.0180483545150502,0.32108937458194,NA,NA,NA
10996,"i","s","t",4,5,225,33,4,28,"d",0,0,0,0,0,1.25142359197324,NA,NA,NA
10997,"i","s","t",4,5,225,33,4,28,"d",0,0,0,0,0.517447137123746,0.259340605351171,NA,NA,NA
10998,"i","s","t",4,5,625,93,12,78,"r",0,0,0,0,0.527029963210702,2.58071782608696,NA,NA,NA
10999,"i","s","t",4,5,225,11,4,28,"r",0,0,0,0,0.0836508829431438,0.760085274247492,NA,NA,NA
11000,"i","s","t",4,5,225,33,4,28,"r",0,0,0,0,0.418785050167224,1.02328680936455,NA,NA,NA
11001,"i","s","t",4,5,625,93,12,78,"r",0,0,0,0,0.0998834180602007,1.88807046822742,NA,NA,NA
11002,"i","s","t",4,5,225,11,4,28,"r",0,0,0,0,0.18201245819398,0.57849037458194,NA,NA,NA
11003,"i","s","t",4,5,625,31,12,78,"d",0,0,0,0,0.050140889632107,1.57068439130435,NA,NA,NA
11004,"i","s","t",4,5,625,93,12,78,"r",0,0,0,0,0.0889618528428094,0.810193732441472,NA,NA,NA
11005,"i","s","t",4,5,625,93,12,78,"d",0,0,0,0,0.055098762541806,1.76975293311037,NA,NA,NA
11006,"i","s","t",4,5,625,93,12,78,"r",0,0,0,0,0.0204456655518395,3.05649644816054,NA,NA,NA
11007,"i","s","t",4,5,225,33,4,28,"d",0,0,0,0,0.0674380535117057,0.920150010033445,NA,NA,NA
11008,"i","s","t",4,5,225,11,4,28,"r",0,0,0,0,0.0339867959866221,0.873947876254181,NA,NA,NA
11009,"i","s","t",4,5,625,93,12,78,"r",0,0,0,0,0.0155005919732441,1.17337696655518,NA,NA,NA
11010,"i","s","t",4,5,625,93,12,78,"d",0,0,0,0,0.0744014147157191,1.04365421404682,NA,NA,NA
11011,"i","s","t",4,5,625,31,12,78,"d",0,0,0,0,0.0371550367892977,1.61765085953177,NA,NA,NA
11012,"i","s","t",4,5,225,33,4,28,"d",0,0,0,0,0.00553924414715719,0.895523662207358,NA,NA,NA
11013,"i","s","t",4,5,225,11,4,28,"r",0,0,0,0,0.00551964548494983,0.508909505016722,NA,NA,NA
11014,"i","s","t",4,5,625,93,12,78,"r",0,0,0,0,0.0832067224080268,2.86641628762542,NA,NA,NA
11015,"i","s","t",4,5,625,93,12,78,"d",0,0,0,0,0.103286715719064,3.73246062207358,NA,NA,NA
11016,"i","s","t",4,5,625,93,12,78,"d",0,0,0,0,0.0193417826086957,3.52695790301003,NA,NA,NA
11017,"i","s","t",4,5,225,11,4,28,"r",0,0,0,0,0.0250573311036789,0.760731953177258,NA,NA,NA
11018,"i","s","t",4,5,625,31,12,78,"r",0,0,0,0,0.0388531204013378,0.901036892976589,NA,NA,NA
11019,"i","s","t",4,5,225,11,4,28,"d",0,0,0,0,0.0730490635451505,3.68823117056856,NA,NA,NA
11020,"i","s","t",4,5,625,31,12,78,"r",0,0,0,0,0.0501537391304348,0.814798909698997,NA,NA,NA
11021,"i","s","t",4,5,225,33,4,28,"r",0,0,0,0,0.0158271638795987,0.879794193979933,NA,NA,NA
11022,"i","s","t",4,5,625,31,12,78,"d",0,0,0,0,0.0107513545150502,3.97824733779264,NA,NA,NA
11023,"i","s","t",4,5,625,93,12,78,"r",0,0,0,0,0,0.495257240802676,NA,NA,NA
11024,"i","s","t",4,5,225,33,4,28,"r",0,0,0,0,0.0633684648829431,1.08827557859532,NA,NA,NA
11025,"i","s","t",4,5,225,33,4,28,"d",0,0,0,0,0.200531642140468,0.46913497993311,NA,NA,NA
11026,"i","s","t",4,5,625,93,12,78,"d",0,0,0,0,0.0671114448160535,2.11068753511706,NA,NA,NA
11027,"i","s","t",4,5,225,11,4,28,"d",0,0,0,0,0.0101052408026756,1.15498885284281,NA,NA,NA
11028,"i","s","t",4,5,225,33,4,28,"d",0,0,0,0,0.0112346856187291,0.581005301003344,NA,NA,NA
11029,"i","s","t",4,5,225,11,4,28,"r",0,0,0,0,0,0.968605856187291,NA,NA,NA
11030,"i","s","t",4,5,625,93,12,78,"d",0,0,0,0,0.076766237458194,0.840672889632107,NA,NA,NA
11031,"i","s","t",4,5,625,31,12,78,"r",0,0,0,0,0,1.96412474247492,NA,NA,NA
11032,"i","s","t",4,5,225,11,4,28,"d",0,0,0,0,0.101620986622074,1.0856627458194,NA,NA,NA
11033,"i","s","t",4,5,625,31,12,78,"r",0,0,0,0,0.0325430568561873,0.885039528428094,NA,NA,NA
11034,"i","s","t",4,5,225,33,4,28,"r",0,0,0,0,0.0140441204013378,0.973602989966555,NA,NA,NA
11035,"i","s","t",4,5,625,31,12,78,"r",0,0,0,0,0.100602080267559,3.19559951170569,NA,NA,NA
11036,"i","s","t",4,5,625,31,12,78,"d",0,0,0,0,0.0540666956521739,3.46943540468227,NA,NA,NA
11037,"i","s","t",4,5,225,11,4,28,"r",0,0,0,0,0.0058658762541806,0.89447856187291,NA,NA,NA
11038,"i","s","t",4,5,225,33,4,28,"r",0,0,0,0,0.00486617056856187,0.631459913043478,NA,NA,NA
11039,"i","s","t",4,5,625,31,12,78,"r",0,0,0,0,0.136293408026756,0.67751181270903,NA,NA,NA
11040,"i","s","t",4,5,225,33,4,28,"r",0,0,0,0,0,0.896999959866221,NA,NA,NA
11041,"i","s","u",3,10,625,31,12,78,"r",0.759197324414716,0.012191174884022,4.78306181896645e-05,0.0014827491638796,2.27580856521739,2.48289829431438,820.375634745455,NA,NA
11042,"i","s","u",3,10,625,93,12,78,"r",0.107023411371237,0.00111482720178372,2.24749163879599e-06,0.000209016722408027,0.828660441471572,1.96268769230769,605.952380928571,NA,NA
11043,"i","s","u",3,10,225,11,4,28,"d",0,0,0,0,0.720304411371237,1.14164360535117,NA,NA,NA
11044,"i","s","u",3,10,625,31,12,78,"d",0,0,0,0,0.820305598662207,2.54466013712375,NA,NA,NA
11045,"i","s","u",3,10,225,11,4,28,"d",0,0,0,0,2.6095967458194,5.54332106354515,NA,NA,NA
11046,"i","s","u",3,10,625,93,12,78,"r",0.71571906354515,0.00596971985471284,1.50301003344482e-05,0.00139779933110368,0.650893301003345,1.07423790635452,586.751282023077,NA,NA
11047,"i","s","u",3,10,625,31,12,78,"d",0,0,0,0,0.32689643812709,2.77843421070234,NA,NA,NA
11048,"i","s","u",3,10,225,33,4,28,"r",2.95986622073579,0.0223978919631094,0.000175176649437519,0.00578083277591973,0.935931849498328,2.24507425752508,319.232452055556,NA,NA
11049,"i","s","u",3,10,625,31,12,78,"r",0.096989966555184,0.00280504908835905,6.11036789297659e-06,0.000189421404682274,1.12575063210702,1.32945715050167,1134.5,NA,NA
11050,"i","s","u",3,10,225,11,4,28,"r",0.94314381270903,0.047126786257221,0.00016745120097294,0.00184196321070234,0.764657852842809,1.05718901003344,224.643452285714,NA,NA
11051,"i","s","u",3,10,225,33,4,28,"r",0.0234113712374582,0.000709435492044188,1.3855275159623e-06,4.57224080267559e-05,0.921489107023411,2.15983574916388,399.428571428571,NA,NA
11052,"i","s","u",3,10,625,93,12,78,"r",2121.61204013378,0.116553385838098,0.0445567017657424,4.1437732541806,0.374738488294314,2.57530264548495,855.413462766497,NA,NA
11053,"i","s","u",3,10,225,11,4,28,"d",0,0,0,0,0.148757150501672,0.354442769230769,NA,NA,NA
11054,"i","s","u",3,10,225,33,4,28,"d",0,0,0,0,0.287291682274248,0.871740006688963,NA,NA,NA
11055,"i","s","u",3,10,625,31,12,78,"d",0,0,0,0,1.19603051839465,0.84840047826087,NA,NA,NA
11056,"i","s","u",3,10,225,33,4,28,"r",0.0167224080267559,0.00050673963717442,9.89662511401642e-07,3.26588628762542e-05,0.891016260869565,0.957422698996656,306.6,NA,NA
11057,"i","s","u",3,10,225,11,4,28,"d",0,0,0,0,0.268270193979933,2.1549953812709,NA,NA,NA
11058,"i","s","u",3,10,225,11,4,28,"d",0,0,0,0,0.431463906354515,0.847812602006689,NA,NA,NA
11059,"i","s","u",3,10,225,11,4,28,"d",0,0,0,0,0.390167247491639,1.24463010702341,NA,NA,NA
11060,"i","s","u",3,10,225,33,4,28,"r",0.367892976588629,0.00972940103374886,2.17725752508361e-05,0.000718494983277592,0.524861153846154,1.91580617056856,252.447420619048,NA,NA
11061,"i","s","u",3,10,625,93,12,78,"d",0,0,0,0,0.194822488294314,1.82391780936455,NA,NA,NA
11062,"i","s","u",3,10,225,33,4,28,"d",0,0,0,0,2.86288264214047,1.00436306020067,NA,NA,NA
11063,"i","s","u",3,10,625,93,12,78,"d",0,0,0,0,14.6727237391304,0.791955799331104,NA,NA,NA
11064,"i","s","u",3,10,625,93,12,78,"d",0.00334448160535117,3.5962167799475e-05,7.02341137123746e-08,6.53177257525084e-06,1.72673199331104,0.78114516722408,1145,NA,NA
11065,"i","s","u",3,10,625,93,12,78,"d",0,0,0,0,1.81841775250836,1.94614818394649,NA,NA,NA
11066,"i","s","u",3,10,225,33,4,28,"d",0,0,0,0,0.753004217391304,1.05336104347826,NA,NA,NA
11067,"i","s","u",3,10,625,31,12,78,"r",0,0,0,0,2.17030707692308,2.96053864548495,NA,NA,NA
11068,"i","s","u",3,10,225,33,4,28,"r",85.61872909699,0.0586804499847978,0.00506738917604135,0.167223836120401,0.680640809364549,2.05349166889632,334.968298203125,NA,NA
11069,"i","s","u",3,10,225,33,4,28,"d",0,0,0,0,0.45997025083612,0.906203859531773,NA,NA,NA
11070,"i","s","u",3,10,625,93,12,78,"r",0.0568561872909699,0.000575394684791599,1.19397993311037e-06,0.000111040133779264,1.27311055183946,1.94080483277592,655.566666666667,NA,NA
11071,"i","s","u",3,10,225,33,4,28,"r",6.44816053511706,0.0224992398905442,0.000381634742069525,0.0125939464882943,0.968769297658863,1.87804358862876,132.6417662,NA,NA
11072,"i","s","u",3,10,625,31,12,78,"d",0,0,0,0,0.341090923076923,3.33156701672241,NA,NA,NA
11073,"i","s","u",3,10,625,31,12,78,"r",1.60200668896321,0.0212536411694897,0.00010092890279426,0.00312878929765886,12.5140374715719,12.5238616755853,642.495070269841,NA,NA
11074,"i","s","u",3,10,625,93,12,78,"r",3508.51505016722,0.177509260258208,0.0736835276009638,6.85256807692308,0.958291595317726,7.44950571571906,733.224013679654,NA,NA
11075,"i","s","u",3,10,625,93,12,78,"d",0,0,0,0,0.309821595317726,1.19782695986622,NA,NA,NA
11076,"i","s","u",3,10,625,31,12,78,"r",0.0602006688963211,0.00183407055777322,3.79264214046823e-06,0.000117571906354515,0.6916932909699,1.74626970234114,804.1,NA,NA
11077,"i","s","u",3,10,625,31,12,78,"d",0,0,0,0,0.516591327759197,2.57577951505017,NA,NA,NA
11078,"i","s","u",3,10,625,31,12,78,"r",0.197324414715719,0.00571798468011652,1.24314381270903e-05,0.000385374581939799,0.776605274247492,1.0344242006689,836.499999977778,NA,NA
11079,"i","s","u",3,10,225,11,4,28,"r",0.00668896321070234,0.000608087564609304,1.18759501368197e-06,1.30635451505017e-05,3.06517763210702,2.75734172575251,209.5,NA,NA
11080,"i","s","u",3,10,625,93,12,78,"r",0.963210702341137,0.00654511453950444,2.02275326356673e-05,0.00188116053511706,1.07428382274247,2.17879880267559,785.24041107377,NA,NA
11081,"i","s","u",3,10,625,31,12,78,"r",1121.20401337793,0.236702988456144,0.0706403624986514,2.18985122742475,1.05129026086957,2.21620856187291,936.131105022472,NA,NA
11082,"i","s","u",3,10,225,33,4,28,"d",0,0,0,0,2.28992449832776,2.17080326755853,NA,NA,NA
11083,"i","s","u",3,10,225,11,4,28,"d",0,0,0,0,0.340254675585284,3.47115340802676,NA,NA,NA
11084,"i","s","u",3,10,625,93,12,78,"d",0,0,0,0,0.701974846153846,5.56679774247492,NA,NA,NA
11085,"i","s","u",3,10,225,11,4,28,"d",0,0,0,0,2.9199540367893,0.867474491638796,NA,NA,NA
11086,"i","s","u",3,10,625,31,12,78,"d",0,0,0,0,1.07250040133779,2.58852380936455,NA,NA,NA
11087,"i","s","u",3,10,625,93,12,78,"r",4045.58862876254,0.209443665264142,0.0849627946560219,7.90153990301003,0.984276719063545,1.47807100334448,862.508858824219,NA,NA
