"EXPERIMENT","MODEL","SPECIES","INTERACTIONS","COMPLEXITY","CLONES","GRIDS","RESOURCES","SITES","OBSTACLES","DIFFICULTY","CAPTURES_TOTAL","CAPTURES_BEST_CASE","CAPTURES_MEAN","TOT_FITNESS_MEAN","RATE_COMMUNICATION","RATE_MOTION","RES_D2C_STEPS_MEAN","SIGNAL_SENT","SIGNAL_RECEIVED"
2063,"e","s","n",3,10,225,11,4,28,"d",1554.956,0.727454545454545,0.276093039636364,11.016616196,0,5485.778304684,348.786595270998,0,0
2064,"e","s","n",3,10,225,11,4,28,"r",2783.734,0.914545454545455,0.494270952727273,13.557157534,0,6836.91901172,284.841280162445,0,0
2065,"e","s","n",3,10,625,31,12,78,"d",2293.006,0.421548387096774,0.144468624516129,43.092397116,0,14833.737796856,903.31700808922,0,0
2066,"e","s","n",3,10,625,31,12,78,"r",8835.652,0.915096774193548,0.556681704193548,46.538824194,0,17518.112097668,636.794036423604,0,0
2067,"e","s","n",3,10,625,31,12,78,"r",8471.92,0.887806451612903,0.533765121096774,80.743277048,0,16757.003457006,624.833601211076,0,0
2068,"e","s","n",3,10,225,11,4,28,"d",1384.444,0.699090909090909,0.245817471454545,18.39299997,0,5317.11405467,364.36420089219,0,0
2069,"e","s","n",3,10,625,31,12,78,"d",2177.372,0.400129032258065,0.137183215225806,46.25751995,0,15268.466101562,913.051059609562,0,0
2070,"e","s","n",3,10,625,31,12,78,"r",8983.59,0.903870967741936,0.566002394064516,64.786412058,0,16719.53942187,595.692078537134,0,0
2071,"e","s","n",3,10,625,93,12,78,"r",21678.044,0.796860215053763,0.455268061096774,132.477756674,0,16211.019289064,748.754441395076,0,0
2072,"e","s","n",3,10,225,11,4,28,"d",1388.348,0.648727272727273,0.246510652909091,12.511232738,0,6191.724628874,353.267029521125,0,0
2073,"e","s","n",3,10,225,33,4,28,"r",8111.698,0.867515151515152,0.480095762060606,51.334555246,0,6648.33474609,243.35958623324,0,0
2074,"e","s","n",3,10,625,31,12,78,"d",2214.068,0.408645161290323,0.139495211935484,82.721699924,0,16255.408492212,1078.15251850402,0,0
2075,"e","s","n",3,10,625,31,12,78,"r",8886.172,0.90858064516129,0.559864666903226,74.770308466,0,17488.163203134,586.596275063423,0,0
2076,"e","s","n",3,10,225,33,4,28,"d",1281.522,0.208484848484848,0.0758476563636364,60.276644144,0,4038.101683608,463.396861990099,0,0
2077,"e","s","n",3,10,625,93,12,78,"r",21334.444,0.785677419354839,0.448051999268817,144.541016168,0,17273.57764843,698.468140280018,0,0
2078,"e","s","n",3,10,225,33,4,28,"r",7569.492,0.833878787878788,0.448004971393939,39.900046898,0,6625.13033202,262.959943358391,0,0
2079,"e","s","n",3,10,225,33,4,28,"d",1436.168,0.234969696969697,0.085000472969697,28.886494426,0,4773.542488266,399.836107858698,0,0
2080,"e","s","n",3,10,625,93,12,78,"r",22143.158,0.808602150537634,0.465036080150538,143.340502558,0,17457.705714836,684.269334936849,0,0
2081,"e","s","n",3,10,225,33,4,28,"r",6584.474,0.780787878787879,0.389706084242424,43.079724556,0,6450.812140612,280.7091582314,0,0
2082,"e","s","n",3,10,225,11,4,28,"r",2985.788,0.921454545454545,0.530147017272727,14.316937434,0,6051.83705079,279.420908465682,0,0
2083,"e","s","n",3,5,225,33,4,28,"r",4201.258,0.607090909090909,0.248654000363636,55.049086812,0,2870.980374994,241.975914323268,0,0
2084,"e","s","n",3,5,225,11,4,28,"r",1700.446,0.776545454545455,0.301925781272727,19.060611704,0,2817.385394534,252.999152235228,0,0
2085,"e","s","n",3,5,625,31,12,78,"r",4955.106,0.702387096774194,0.312191658129032,108.652089882,0,7492.0970117,593.261559908056,0,0
2086,"e","s","n",3,5,625,93,12,78,"r",12094.468,0.533741935483871,0.254000084193548,193.06013295,0,7598.244699262,640.981362114266,0,0
2087,"e","s","n",3,5,225,33,4,28,"d",181.96,0.042969696969697,0.0107694136363636,42.13713708,0,2129.18812109,412.844790701824,0,0
2088,"e","s","n",3,5,625,93,12,78,"d",293.848,0.0404731182795699,0.00617120294623656,122.970221844,0,6168.075292982,1200.70238354492,0,0
2089,"e","s","n",3,5,225,11,4,28,"r",1692.872,0.796909090909091,0.300580966363636,21.433119812,0,2866.461742188,266.255694042466,0,0
2090,"e","s","n",3,5,625,93,12,78,"r",13261.854,0.574279569892473,0.278516759139785,252.99674422,0,7689.58395703,595.10015054253,0,0
2091,"e","s","n",3,5,225,33,4,28,"d",26.758,0.0276969696969697,0.00158368636363636,25.352637708,0,1765.929664046,336.018757075939,0,0
2092,"e","s","n",3,5,225,33,4,28,"d",600.48,0.104969696969697,0.0355397722424242,51.59387889,0,2356.563691408,436.297851956419,0,0
2093,"e","s","n",3,5,225,11,4,28,"d",823.108,0.457454545454545,0.146148438181818,10.022842662,0,2443.99007813,347.100973593519,0,0
2094,"e","s","n",3,5,225,33,4,28,"r",3667.786,0.573757575757576,0.217080136727273,63.10348348,0,2525.059433594,242.404815092568,0,0
2095,"e","s","n",3,5,625,31,12,78,"d",458.222,0.152838709677419,0.0288698338064516,50.764034732,0,7130.405050782,941.355904660605,0,0
2096,"e","s","n",3,5,625,93,12,78,"d",204.358,0.0320860215053763,0.0042917928172043,132.847616266,0,5760.708136728,835.34122251077,0,0
2097,"e","s","n",3,5,625,31,12,78,"d",613.29,0.18541935483871,0.0386397429677419,55.815776244,0,6709.488253916,1015.84898727336,0,0
2098,"e","s","n",3,5,625,93,12,78,"d",236.324,0.0373978494623656,0.00496312169892473,78.845752486,0,6551.058441424,906.613385602677,0,0
2099,"e","s","n",3,5,225,11,4,28,"d",652.632,0.377272727272727,0.115879261818182,23.250432416,0,2313.23294532,420.73673880787,0,0
2100,"e","s","n",3,5,225,11,4,28,"r",1394.99,0.739272727272727,0.247689984909091,12.5687277,0,2909.794382806,291.876491913654,0,0
2101,"e","s","n",3,5,225,33,4,28,"r",3290.036,0.537515151515152,0.194722774060606,29.705036634,0,2818.610011704,273.251109516628,0,0
2102,"e","s","n",3,5,625,93,12,78,"r",11869.286,0.529010752688172,0.249270959204301,160.46114976,0,8028.54219531,726.318511768052,0,0
2103,"e","s","n",3,5,225,11,4,28,"d",662.24,0.434545454545455,0.117585227818182,24.144706892,0,2347.175828122,372.91666805334,0,0
2104,"e","s","n",3,5,225,33,4,28,"r",3341.822,0.515090909090909,0.197787760060606,40.805826592,0,2700.682734374,278.225380925828,0,0
2105,"e","s","n",3,5,625,31,12,78,"r",5344.274,0.717354838709677,0.336710810967742,89.355360582,0,7364.493109398,585.916757194424,0,0
2106,"e","s","n",3,5,625,31,12,78,"d",439.966,0.16941935483871,0.0277196320645161,32.574032414,0,5745.121085932,793.496761126827,0,0
2107,"e","s","n",3,5,225,33,4,28,"r",3880,0.590606060606061,0.229640151939394,44.620868302,0,2772.002214822,253.151445632807,0,0
2108,"e","s","n",3,5,625,93,12,78,"r",10882.866,0.507010752688172,0.228554813311828,299.202049582,0,7651.779562488,631.051781333575,0,0
2109,"e","s","n",3,5,225,11,4,28,"r",1516.998,0.788545454545455,0.269353338545455,16.502077816,0,2682.72802735,276.158870806713,0,0
2110,"e","s","n",3,5,225,11,4,28,"d",405.48,0.287090909090909,0.0719957401818182,31.211810578,0,1936.860476576,420.778066785576,0,0
2111,"e","s","n",3,5,225,33,4,28,"d",348.066,0.103575757575758,0.0206004977575758,50.563082586,0,1851.671359358,352.563136188855,0,0
2112,"e","s","n",3,5,225,11,4,28,"r",2122.318,0.852909090909091,0.376832030727273,25.06699393,0,2919.299539068,252.992882138599,0,0
2113,"e","s","n",3,5,625,93,12,78,"d",287.392,0.0366881720430108,0.00603561834408602,125.024693934,0,6504.822285166,1076.45630426638,0,0
2114,"e","s","n",3,5,625,93,12,78,"r",12970.458,0.560064516129032,0.272397051182796,159.011985996,0,8721.541722684,700.13285045783,0,0
2115,"e","s","n",3,5,625,31,12,78,"r",5369.354,0.726838709677419,0.338290952451613,72.133745124,0,8049.388562508,655.604724663006,0,0
2116,"e","s","n",3,5,625,93,12,78,"d",330.548,0.0448387096774194,0.00694195247311828,100.334776444,0,6184.123851576,825.448714073068,0,0
2117,"e","s","n",3,5,625,31,12,78,"r",5224.508,0.718903225806452,0.329165070451613,132.56258506,0,7843.664375008,653.310969405318,0,0
2118,"e","s","n",3,5,225,33,4,28,"d",332.368,0.0539393939393939,0.019671401030303,30.591961014,0,2221.44802344,379.975133824206,0,0
2119,"e","s","n",3,5,625,31,12,78,"r",4758.056,0.695870967741935,0.299776713548387,96.1717857,0,7686.443101584,689.240790452803,0,0
2120,"e","s","n",3,5,225,11,4,28,"d",835.008,0.468363636363636,0.148261365636364,6.426773872,0,2364.092621096,319.961754651519,0,0
2121,"e","s","n",3,5,625,31,12,78,"d",692.07,0.189032258064516,0.0436032000645161,88.001983328,0,5770.550171872,893.821906017628,0,0
2122,"e","s","n",3,5,625,31,12,78,"d",1010.17,0.239870967741935,0.0636447830322581,22.293050194,0,7672.095234382,878.925967723778,0,0
2123,"e","s","n",4,10,625,31,12,78,"d",561.388,0.176709677419355,0.0353697083870968,93.099119576,0,21129.194691464,953.618568269751,0,0
2124,"e","s","n",4,10,625,93,12,78,"r",16346.686,0.671462365591398,0.343302377591398,377.375467272,0,26811.23598444,696.715833578107,0,0
2125,"e","s","n",4,10,625,93,12,78,"d",127.204,0.0284086021505376,0.00267145511827957,59.918084648,0,20514.463461002,995.753646546145,0,0
2126,"e","s","n",4,10,625,31,12,78,"r",6182.27,0.801741935483871,0.389507938709677,287.703432274,0,23409.785085986,677.393500267341,0,0
2127,"e","s","n",4,10,625,93,12,78,"d",120.304,0.0269677419354839,0.0025265456344086,67.630637874,0,20369.475097734,857.543117238754,0,0
2128,"e","s","n",4,10,225,11,4,28,"d",688.312,0.508181818181818,0.122214488363636,41.776628892,0,8498.914312548,369.174225884809,0,0
2129,"e","s","n",4,10,225,33,4,28,"d",334.08,0.104606060606061,0.0197727269090909,35.043850944,0,8080.71029303,347.927351498143,0,0
2130,"e","s","n",4,10,225,33,4,28,"d",348.72,0.0947272727272727,0.0206392053939394,45.77706407,0,7647.812050856,325.704584789069,0,0
2131,"e","s","n",4,10,225,33,4,28,"d",157.598,0.0381212121212121,0.00932753351515152,32.604984322,0,7114.80866024,362.241557972647,0,0
2132,"e","s","n",4,10,225,33,4,28,"d",475.5,0.116545454545455,0.0281427561212121,41.897202602,0,7820.344718812,404.888609927582,0,0
2133,"e","s","n",4,10,225,11,4,28,"d",932.594,0.604363636363636,0.165588421818182,49.631258348,0,8547.182003978,374.720278913778,0,0
2134,"e","s","n",4,10,225,33,4,28,"r",5370.172,0.705575757575758,0.317836884242424,136.084907044,0,9183.541531316,259.084940336648,0,0
2135,"e","s","n",4,10,225,11,4,28,"r",2437.268,0.884545454545455,0.432753549818182,88.521686532,0,9539.786093808,266.379152121626,0,0
2136,"e","s","n",4,10,625,93,12,78,"d",73.312,0.0214193548387097,0.00153965038709677,57.197481794,0,19686.93018757,1076.34139308872,0,0
2137,"e","s","n",4,10,625,31,12,78,"r",6452.536,0.807096774193548,0.406535785935484,302.950475624,0,25265.202195378,705.863335159152,0,0
2138,"e","s","n",4,10,625,93,12,78,"r",13077.564,0.579290322580645,0.274646421419355,346.373087564,0,25809.011187556,849.962497404357,0,0
2139,"e","s","n",4,10,225,33,4,28,"r",5348.784,0.702121212121212,0.316571022787879,132.272697124,0,9297.334906276,281.710152294336,0,0
2140,"e","s","n",4,10,625,31,12,78,"d",964.866,0.244838709677419,0.0607904492258065,153.51825462,0,21585.302375074,985.32335771273,0,0
2141,"e","s","n",4,10,625,93,12,78,"d",41.388,0.0166236559139785,0.000869203591397849,78.48465372,0,18738.562492242,1017.13126664845,0,0
2142,"e","s","n",4,10,225,11,4,28,"d",703.624,0.541454545454545,0.124933238909091,41.76675329,0,8519.771589886,420.323202140533,0,0
2143,"e","s","n",4,10,225,11,4,28,"d",669.938,0.525272727272727,0.118952061818182,38.773422148,0,8665.85017194,374.650484958886,0,0
2144,"e","s","n",4,10,225,33,4,28,"r",5223.318,0.692545454545455,0.309145242181818,126.12823135,0,9603.309953188,265.601056616203,0,0
2145,"e","s","n",4,10,625,93,12,78,"d",377.884,0.0489032258064516,0.00793607219354839,115.591280002,0,19691.59748834,1088.02706160998,0,0
2146,"e","s","n",4,10,625,93,12,78,"r",14611.838,0.639612903225806,0.306868237462366,365.265996532,0,22520.19299616,801.874204098002,0,0
2147,"e","s","n",4,10,225,11,4,28,"r",2132.924,0.844363636363636,0.378715200909091,81.689801486,0,9083.578863354,306.91861755441,0,0
2148,"e","s","n",4,10,625,31,12,78,"d",510.002,0.172774193548387,0.0321321825806452,96.529226254,0,23033.811941458,835.648774087959,0,0
2149,"e","s","n",4,10,625,93,12,78,"r",14881.16,0.633290322580645,0.312524361634409,390.1679847,0,23659.197000054,811.405047112871,0,0
2150,"e","s","n",4,10,225,11,4,28,"r",2135.452,0.857818181818182,0.379164062545455,84.80246129,0,9532.71037506,292.900945534103,0,0
2151,"e","s","n",4,10,225,11,4,28,"r",2114.32,0.827818181818182,0.375411932909091,87.18107135,0,8988.217418038,299.324799468314,0,0
2152,"e","s","n",4,10,225,33,4,28,"r",4478.134,0.629272727272727,0.265041075393939,121.654363768,0,8625.657914122,272.119144815194,0,0
2153,"e","s","n",4,10,625,31,12,78,"d",475.836,0.161290322580645,0.0299795870967742,97.929850478,0,23006.865355538,964.3708075335,0,0
2154,"e","s","n",4,10,625,31,12,78,"r",5426.698,0.733677419354839,0.341903856,280.478938926,0,23514.979543042,686.115056664744,0,0
2155,"e","s","n",4,10,225,33,4,28,"r",4816.1,0.659393939393939,0.285043797393939,115.797420886,0,8938.318089888,268.975272040521,0,0
2156,"e","s","n",4,10,225,11,4,28,"d",505.778,0.425454545454545,0.0898043345454545,32.884271678,0,7250.710437552,393.495042809063,0,0
2157,"e","s","n",4,10,225,11,4,28,"r",2123.856,0.844909090909091,0.377105115454545,85.717702332,0,9404.275925856,271.780431247613,0,0
2158,"e","s","n",4,10,625,93,12,78,"r",17310.128,0.695010752688172,0.363535954086022,375.825495386,0,25578.93271102,808.334204105121,0,0
2159,"e","s","n",4,10,625,31,12,78,"r",6033.064,0.81141935483871,0.380107359483871,282.152251664,0,24577.551445366,654.597253396162,0,0
2160,"e","s","n",4,10,625,31,12,78,"d",1327.028,0.311677419354839,0.0836081150967742,149.211214392,0,22663.04269538,931.624406833192,0,0
2161,"e","s","n",4,10,225,33,4,28,"d",239.736,0.0968484848484849,0.0141889213333333,32.080371294,0,8006.028953178,393.120816439098,0,0
2162,"e","s","n",4,10,625,31,12,78,"r",5780.694,0.766709677419355,0.364207031096774,280.807220736,0,25533.1156563,724.998655684858,0,0
2163,"e","s","n",4,5,625,31,12,78,"d",108.754,0.0736774193548387,0.00685194058064516,43.902144584,0,9617.257293024,1064.1440460797,0,0
2164,"e","s","n",4,5,225,33,4,28,"d",191.212,0.0453939393939394,0.0113169979393939,32.546998116,0,3343.431214916,359.656820278614,0,0
2165,"e","s","n",4,5,625,93,12,78,"r",4700.388,0.294838709677419,0.0987144655698925,357.71612178,0,11388.601171918,665.653464833019,0,0
2166,"e","s","n",4,5,625,31,12,78,"d",303.592,0.13,0.0191275207096774,79.69667445,0,10301.852785208,869.578310209221,0,0
2167,"e","s","n",4,5,225,11,4,28,"r",680.59,0.512545454545455,0.120843395818182,51.56002065,0,4309.1624727,271.354402573078,0,0
2168,"e","s","n",4,5,625,93,12,78,"d",72.098,0.0244301075268817,0.00151415505376344,52.359195018,0,10883.813550844,1012.0557900408,0,0
2169,"e","s","n",4,5,225,11,4,28,"d",184.246,0.262,0.032714136,16.78022371,0,3601.08597665,344.340576038101,0,0
2170,"e","s","n",4,5,625,93,12,78,"r",6424.34,0.355290322580645,0.134919775075269,308.09546842,0,11550.711875062,760.844637611754,0,0
2171,"e","s","n",4,5,625,31,12,78,"r",2675.812,0.483290322580645,0.168586945677419,256.04426341,0,12558.319757888,676.385002546204,0,0
2172,"e","s","n",4,5,625,93,12,78,"d",0.902,0.006,1.89422365591398e-05,66.147242732,0,9518.74200788,1020.39873417722,0,0
2173,"e","s","n",4,5,225,11,4,28,"d",132.744,0.167818181818182,0.0235696012727273,14.295158636,0,3088.58858209,360.919910199536,0,0
2174,"e","s","n",4,5,225,33,4,28,"d",147.152,0.0481818181818182,0.00870927975757576,36.277746438,0,3145.783457104,434.752000264043,0,0
2175,"e","s","n",4,5,625,31,12,78,"r",2765.514,0.498645161290323,0.174238533548387,267.459097276,0,12033.06282819,649.063272310801,0,0
2176,"e","s","n",4,5,625,31,12,78,"d",224.426,0.112903225806452,0.0141397428387097,40.85559156,0,9933.695578188,1051.5717338984,0,0
2177,"e","s","n",4,5,225,33,4,28,"r",2565.77,0.449575757575758,0.151856652666667,108.856301456,0,4300.359089902,252.209112573678,0,0
2178,"e","s","n",4,5,225,11,4,28,"d",196.058,0.236181818181818,0.0348114367272727,13.981040684,0,3666.929250074,368.702150029711,0,0
2179,"e","s","n",4,5,225,33,4,28,"r",2206.16,0.41,0.130572916848485,112.167103194,0,4312.85994929,271.4927249695,0,0
2180,"e","s","n",4,5,225,33,4,28,"d",170.638,0.0610909090909091,0.0100993140606061,26.006016832,0,3236.864453184,427.340860484041,0,0
2181,"e","s","n",4,5,225,11,4,28,"r",821.632,0.596363636363636,0.145886364727273,48.764466804,0,4735.194027424,302.215994280001,0,0
2182,"e","s","n",4,5,625,93,12,78,"d",125.568,0.027741935483871,0.00263709683870968,62.420410052,0,8314.07266023,819.281790200434,0,0
2183,"e","s","n",4,5,225,33,4,28,"r",2109.03,0.402666666666667,0.124824219030303,102.60031441,0,4008.095101636,262.6718663799,0,0
2184,"e","s","n",4,5,625,93,12,78,"r",5933.026,0.342989247311828,0.124601520666667,329.545224252,0,12162.009250056,666.395171477,0,0
2185,"e","s","n",4,5,625,93,12,78,"d",97.92,0.0265161290322581,0.002056452,68.844569768,0,9695.886824274,1195.12281074038,0,0
2186,"e","s","n",4,5,625,31,12,78,"d",172.712,0.101483870967742,0.0108815532258065,41.865803982,0,9734.35899223,945.906479085893,0,0
2187,"e","s","n",4,5,625,31,12,78,"r",2660.156,0.483548387096774,0.16760055483871,240.96265621,0,12956.476968796,640.257703519551,0,0
2188,"e","s","n",4,5,225,33,4,28,"r",2284.564,0.411636363636364,0.135213305090909,99.374068444,0,4339.230429762,242.977487219898,0,0
2189,"e","s","n",4,5,625,31,12,78,"r",2372.67,0.44458064516129,0.149487776967742,256.658304886,0,12170.419382844,596.405439645059,0,0
2190,"e","s","n",4,5,625,93,12,78,"d",36.23,0.0145806451612903,0.000760878322580645,52.869260988,0,9989.058589924,845.145246839782,0,0
2191,"e","s","n",4,5,225,33,4,28,"r",2408.454,0.425212121212121,0.142545809757576,95.359669844,0,4652.920117248,271.246312571077,0,0
2192,"e","s","n",4,5,225,11,4,28,"r",963.644,0.615272727272727,0.171101564545455,64.988028508,0,3773.831679756,303.60099784679,0,0
2193,"e","s","n",4,5,625,93,12,78,"r",6455.086,0.35189247311828,0.13556548255914,364.412570714,0,12265.825421946,797.394123089817,0,0
2194,"e","s","n",4,5,625,31,12,78,"r",3007.006,0.518774193548387,0.189453503225806,245.996462022,0,12113.414468822,751.513681857078,0,0
2195,"e","s","n",4,5,225,11,4,28,"r",955.5,0.602727272727273,0.169655540363636,57.44413244,0,4230.78790633,311.023532449001,0,0
2196,"e","s","n",4,5,225,33,4,28,"d",0,0,0,12.463812806,0,3422.3570196,NA,0,0
2197,"e","s","n",4,5,625,93,12,78,"r",5825.846,0.335569892473118,0.122350596365591,334.565763534,0,13773.471265688,811.16489473226,0,0
2198,"e","s","n",4,5,225,11,4,28,"d",111.152,0.151272727272727,0.0197357954545455,12.298116614,0,3446.367476638,435.950668326974,0,0
2199,"e","s","n",4,5,225,11,4,28,"d",147.504,0.192,0.0261903414545455,14.307680898,0,3669.196746176,398.278521302102,0,0
